TRAVEL_MODE,ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
WK,SESZ04,SESZ03,1,0.9952512670910597
PT,BMSZ05,BKSZ09,1,10.901010681286268
PT,TMSZ05,TMSZ03,1,4.262471447978868
PT,HGSZ06,BDSZ04,1,7.134561488410888
PT,PGSZ05,WCSZ01,1,25.10495348519957
WK,QTSZ06,QTSZ06,1,0.0
VH,YSSZ04,SBSZ05,1,4.131038049941328
PT,BMSZ12,WDSZ03,1,17.69847023559843
PT,DTSZ01,WDSZ04,1,16.057963497994358
PT,TMSZ02,PRSZ06,1,3.31885267082316
PT,BSSZ01,QTSZ13,1,9.80065321498965
VH,TMSZ04,YSSZ09,1,16.973740135242906
PT,PNSZ02,CLSZ06,1,10.484288176468736
PT,SBSZ04,RCSZ09,1,17.682430353242765
PT,TSSZ04,JWSZ09,1,6.90751126291903
PT,YSSZ09,YSSZ09,1,0.0
PT,BTSZ06,CHSZ03,1,22.304851078801942
VH,BDSZ02,TMSZ03,1,1.426330615584882
PT,NVSZ01,PGSZ03,1,9.987394682002646
PT,PGSZ05,WCSZ01,1,25.10495348519957
WK,BSSZ03,TPSZ03,1,1.1000649029031944
PT,DTSZ01,BDSZ06,1,10.149008187409153
PT,YSSZ03,SBSZ06,1,3.6011202642505644
PT,ORSZ01,BDSZ01,1,9.919519539190633
PT,YSSZ02,BKSZ02,1,13.051886601561554
WK,NVSZ01,NVSZ01,1,0.0
PT,PGSZ04,PGSZ04,1,0.0
PT,AMSZ04,SBSZ09,1,10.806198484765382
PT,WDSZ09,WDSZ01,1,1.4057969588338775
VH,BKSZ04,WDSZ03,1,10.935891248304463
PT,HGSZ02,YSSZ09,1,10.129706696436433
PT,DTSZ02,TNSZ04,1,5.10514311177148
WK,BSSZ01,KLSZ08,1,6.092089799929383
VH,AMSZ12,AMSZ01,1,1.3967183931881388
VH,CKSZ02,CKSZ02,1,0.0
PT,JESZ05,CLSZ03,1,2.0046474985086586
VH,JWSZ04,TSSZ05,1,10.439213193509834
WK,WCSZ01,WCSZ01,1,0.0
PT,HGSZ06,OTSZ04,1,9.507549419812015
PT,AMSZ03,BSSZ01,1,2.6995044229110725
PT,CKSZ03,CKSZ04,1,1.1832660105867163
PT,DTSZ12,MUSZ01,1,2.276140330429386
WK,BPSZ01,BPSZ01,1,0.0
VH,TMSZ02,TMSZ04,1,1.5608180588962757
PT,PLSZ04,TMSZ02,1,5.990765439069718
PT,BTSZ02,GLSZ05,1,12.078432404387524
VH,QTSZ11,WDSZ02,1,16.0860158388901
PT,SESZ05,OTSZ03,1,12.751908719668233
VH,BMSZ03,BMSZ08,1,0.5847816941063064
VH,MPSZ03,BTSZ01,1,15.615424308426128
PT,BKSZ01,NVSZ01,1,11.48578767013963
PT,QTSZ08,YSSZ03,1,15.684827077257516
PT,BKSZ06,BMSZ01,1,11.817977542866036
WK,GLSZ04,GLSZ04,1,0.0
PT,QTSZ10,QTSZ11,1,0.9343207049567491
PT,MUSZ01,SESZ06,1,11.262343390643236
PT,TMSZ02,BDSZ01,1,5.084701843817833
WK,TMSZ02,TMSZ02,1,0.0
PT,NTSZ03,BPSZ01,1,12.000823946099851
PT,NTSZ05,GLSZ04,1,4.718994329478618
VH,SESZ03,NVSZ02,1,10.238259989115535
VH,SESZ04,HGSZ05,1,1.720585279728292
PT,CKSZ05,BDSZ04,1,22.158747996456125
PT,JESZ05,CKSZ03,1,5.797495543303256
PT,QTSZ05,BMSZ09,1,2.613602059378842
PT,TPSZ12,QTSZ08,1,11.004291893982302
PT,DTSZ05,SGSZ07,1,7.5640282889559165
PT,PRSZ02,PRSZ03,1,1.2089472301797606
WK,AMSZ06,AMSZ01,1,0.8041193925714387
WK,TMSZ03,TMSZ03,1,0.0
PT,CKSZ02,BKSZ03,1,2.25540606113678
PT,YSSZ05,BSSZ01,1,5.92147739822678
VH,BDSZ03,BDSZ04,1,2.353398647735378
PT,HGSZ06,DTSZ11,1,10.198558237015776
PT,CHSZ02,PRSZ02,1,4.408194862341372
PT,DTSZ11,BMSZ09,1,2.8967278905035525
PT,KLSZ05,DTSZ05,1,3.3442222408952995
PT,KLSZ03,OTSZ04,1,4.413829259538213
VH,CLSZ01,CLSZ06,1,2.3137214955280214
PT,WDSZ02,TMSZ04,1,21.16303655421544
PT,TMSZ05,BTSZ01,1,21.979371095661232
VH,TPSZ11,KLSZ07,1,3.383147444494971
VH,YSSZ04,YSSZ04,1,0.0
WK,CKSZ04,CKSZ04,1,0.0
VH,QTSZ08,BPSZ03,1,9.87722513851989
PT,QTSZ08,JWSZ03,1,9.673962239984842
WK,BPSZ05,BPSZ05,1,0.0
VH,MPSZ02,BDSZ04,1,4.5447163919623845
PT,DTSZ11,CKSZ04,1,17.1140777806661
WK,AMSZ03,AMSZ01,1,1.363824475326825
WK,BTSZ08,TNSZ04,1,0.9035697443128242
PT,TMSZ02,DTSZ11,1,14.048301207762186
VH,DTSZ02,SGSZ06,1,6.928172923209252
VH,QTSZ01,CLSZ06,1,2.7150316756116557
PT,PGSZ02,DTSZ08,1,15.638960558345184
PT,DTSZ02,BDSZ04,1,10.133199309040231
PT,JWSZ01,JWSZ09,1,1.81790476050892
PT,BDSZ04,DTSZ05,1,10.783708417296742
PT,SBSZ01,DTSZ05,1,18.34131310104244
VH,YSSZ03,YSSZ01,1,1.0015506147644606
PT,JESZ05,JWSZ03,1,3.042266158318978
VH,PGSZ04,TPSZ06,1,8.704054338998672
PT,PGSZ04,KLSZ08,1,10.31085234894083
PT,SBSZ03,OTSZ01,1,18.037080258771837
VH,PGSZ05,BSSZ01,1,10.37043041154643
PT,TPSZ07,TPSZ06,1,0.5451329009361701
VH,TMSZ03,CHSZ03,1,7.233706147633916
PT,JWSZ04,SBSZ03,1,16.42992949983604
PT,BKSZ03,BSSZ03,1,12.332917276306368
PT,BSSZ01,OTSZ03,1,8.732135865451442
VH,TMSZ02,BMSZ02,1,16.800677049008343
VH,YSSZ09,YSSZ01,1,0.8885412780857345
WK,CKSZ05,CKSZ05,1,0.0
PT,BPSZ06,CKSZ02,1,2.9510063740236623
PT,JWSZ09,JWSZ02,1,1.1909513911077283
PT,TPSZ02,NVSZ02,1,1.7042808276546735
PT,AMSZ01,BSSZ01,1,2.330062203630164
PT,WCSZ01,BDSZ01,1,24.979327805996814
VH,BMSZ02,BMSZ07,1,1.1725078205385278
PT,WDSZ06,JESZ05,1,12.168955161426084
VH,WCSZ01,BKSZ03,1,6.535441458966325
PT,QTSZ05,QTSZ05,1,0.0
PT,BMSZ05,SESZ04,1,14.123890576602577
PT,SESZ03,HGSZ04,1,2.3969142178322658
PT,HGSZ03,AMSZ03,1,4.827650875205
PT,BMSZ07,BSSZ01,1,8.19927218003428
PT,BPSZ05,WDSZ01,1,7.25919890259853
PT,TMSZ04,GLSZ02,1,7.78994446407893
PT,TPSZ02,TPSZ01,1,0.9338053167884945
WK,SESZ03,SESZ04,1,0.9952512670910597
PT,SBSZ03,QTSZ08,1,16.738740742163433
PT,ORSZ03,TMSZ02,1,13.818769363812397
PT,BDSZ06,PRSZ03,1,5.64142487721362
PT,SBSZ01,WDSZ03,1,3.351419674418339
PT,BTSZ01,CKSZ01,1,5.201199803389543
PT,CLSZ08,BMSZ01,1,6.759356965398289
PT,TMSZ02,TMSZ02,1,0.0
PT,CLSZ09,QTSZ13,1,3.7130103951309237
PT,OTSZ03,SESZ07,1,13.031088841782708
VH,DTSZ05,JWSZ09,1,17.702714307473705
PT,CKSZ06,QTSZ08,1,12.36145094691801
PT,BTSZ02,BTSZ07,1,2.682456762254584
VH,TMSZ03,GLSZ04,1,6.947242067101804
PT,QTSZ11,BPSZ05,1,8.96328372259818
PT,DTSZ02,TPSZ03,1,5.363542537288935
VH,BKSZ02,BTSZ01,1,3.8054983211680304
PT,AMSZ01,AMSZ02,1,0.8098454795607932
PT,NVSZ02,WDSZ05,1,14.322430580632323
PT,SESZ03,OTSZ02,1,13.69710833314299
VH,TSSZ05,TSSZ05,1,0.0
PT,AMSZ01,AMSZ05,1,1.076953446773142
PT,BSSZ01,YSSZ01,1,7.700002271828978
VH,SGSZ02,AMSZ01,1,2.007914146707585
PT,AMSZ08,MPSZ03,1,12.838073939406017
WK,BDSZ05,BDSZ05,1,0.0
PT,QTSZ08,SESZ03,1,15.756089750431935
WK,PRSZ02,PRSZ03,1,1.2089472301797606
PT,MPSZ03,SRSZ02,1,7.155990202326312
PT,QTSZ06,OTSZ01,1,4.116952940639219
PT,SGSZ04,CKSZ03,1,13.460368648771931
PT,BMSZ01,BMSZ15,1,1.3582854437845964
PT,BSSZ03,TPSZ02,1,2.0640937718720638
PT,SESZ02,SESZ02,1,0.0
PT,KLSZ07,NVSZ02,1,0.9407328541278864
PT,CHSZ03,TMSZ04,1,5.276965426937805
WK,YSSZ04,YSSZ09,1,1.5998556484110604
PT,DTSZ05,BSSZ01,1,8.481903812394235
PT,CLSZ04,BKSZ05,1,4.194477458379191
WK,HGSZ04,HGSZ04,1,0.0
PT,SESZ04,BMSZ04,1,14.099205469470464
WK,YSSZ09,YSSZ09,1,0.0
PT,KLSZ09,GLSZ05,1,4.23668063119352
VH,AMSZ03,SGSZ02,1,1.547212112935673
VH,PNSZ01,CKSZ03,1,10.049250025656589
VH,BDSZ04,GLSZ04,1,6.095252884793878
PT,BMSZ01,KLSZ02,1,8.619927779736562
PT,QTSZ05,BSSZ02,1,7.550966610378101
PT,DTSZ03,BSSZ02,1,7.143537778764801
PT,DTSZ09,TMSZ02,1,14.609748570789614
PT,DTSZ02,BMSZ04,1,3.073165378809782
VH,CKSZ03,BLSZ03,1,9.930965732825218
PT,BMSZ12,QTSZ14,1,1.6327648314279275
PT,TPSZ03,CKSZ02,1,12.105633163452488
WK,JWSZ08,JWSZ08,1,0.0
WK,JESZ05,JESZ02,1,0.9177132998918662
PT,PRSZ05,PRSZ02,1,2.467672782392698
PT,JWSZ03,JESZ09,1,4.739717709524146
PT,JESZ07,GLSZ05,1,18.849676648888305
PT,BDSZ04,DTSZ05,1,10.783708417296742
VH,WDSZ03,LKSZ01,1,9.261889775211547
PT,SBSZ04,QTSZ08,1,17.866084725155336
PT,WCSZ01,WCSZ01,1,0.0
PT,TMSZ02,KLSZ05,1,10.293337945549341
WK,DTSZ01,RCSZ10,1,0.3428190544339364
PT,BMSZ05,KLSZ03,1,5.7281004418256725
PT,QTSZ05,QTSZ11,1,3.512185112075166
PT,PGSZ04,NVSZ01,1,10.197735624095891
PT,SBSZ03,SGSZ04,1,10.771633118200786
PT,SESZ04,BMSZ02,1,14.760826914947145
VH,BKSZ07,QTSZ02,1,6.6166341986972546
PT,GLSZ04,BDSZ02,1,5.540024220391825
PT,CKSZ01,BPSZ04,1,2.214771502381226
VH,WDSZ05,WDSZ03,1,2.9195549289936507
PT,AMSZ10,YSSZ01,1,4.6723574939688755
PT,BMSZ01,QTSZ13,1,4.225036007776358
VH,BPSZ04,BTSZ01,1,4.372521017331753
VH,CHSZ03,GLSZ05,1,11.900363571730965
WK,SESZ03,SESZ03,1,0.0
VH,BTSZ01,BKSZ05,1,2.1505630256045407
VH,PRSZ03,GLSZ05,1,8.244202320945124
WK,GLSZ04,GLSZ04,1,0.0
WK,AMSZ02,AMSZ02,1,0.0
PT,NVSZ03,CKSZ01,1,10.932449735942411
PT,RCSZ05,YSSZ09,1,14.680730284436104
PT,TPSZ04,HGSZ02,1,6.310818010972888
PT,YSSZ03,YSSZ09,1,1.7688742052165112
PT,HGSZ04,BKSZ05,1,13.703424969915577
PT,DTSZ09,CLSZ06,1,10.04515073066857
WK,YSSZ03,YSSZ03,1,0.0
PT,WDSZ06,DTSZ05,1,19.037537970004106
WK,QTSZ08,QTSZ08,1,0.0
VH,KLSZ01,SGSZ03,1,5.941795021094732
PT,CKSZ06,CKSZ06,1,0.0
VH,PRSZ05,QTSZ11,1,21.87690057096877
PT,SESZ03,DTSZ02,1,12.086010962684949
PT,CKSZ02,CKSZ03,1,1.0663075799099802
PT,DTSZ01,BDSZ05,1,7.366576839853502
PT,DTSZ02,BKSZ06,1,13.764909763629175
PT,DTSZ01,PRSZ03,1,13.043512559829734
WK,NVSZ04,TNSZ04,1,1.5142194897152155
PT,CKSZ05,CKSZ04,1,1.7027735496811247
PT,BDSZ01,GLSZ05,1,2.4185346663004776
VH,TSSZ05,BPSZ05,1,16.94529214699375
PT,BDSZ04,TMSZ03,1,2.01283224519501
PT,DTSZ08,OTSZ03,1,0.5933682078899496
PT,BDSZ04,BDSZ04,1,0.0
PT,CLSZ04,SESZ06,1,14.89569898331248
WK,OTSZ03,DTSZ08,1,0.5933682078899496
VH,AMSZ09,AMSZ06,1,0.8704479724667803
PT,JWSZ09,BKSZ09,1,6.229349992582717
PT,BDSZ04,BDSZ07,1,2.830426449952091
PT,BDSZ01,MPSZ03,1,3.649733655202657
VH,YSSZ01,SESZ06,1,5.56294361157275
PT,BMSZ01,PGSZ02,1,18.417452298330602
WK,JESZ05,JESZ05,1,0.0
PT,DTSZ03,BMSZ16,1,3.209142432181445
PT,KLSZ08,QTSZ10,1,9.619723680640234
PT,YSSZ03,PLSZ03,1,9.439781325075444
PT,BPSZ02,KLSZ08,1,13.63829122283507
PT,KLSZ07,DTSZ05,1,3.33525534965056
PT,WDSZ08,WDSZ01,1,1.942057488219154
PT,YSSZ04,GLSZ02,1,11.416867548233776
VH,PGSZ05,DTSZ03,1,13.616189375390887
PT,SBSZ01,YSSZ09,1,1.819953253358793
VH,OTSZ03,PGSZ03,1,14.878613292571828
PT,TSSZ03,JESZ02,1,9.855357361329661
VH,JWSZ08,JWSZ08,1,0.0
PT,TMSZ04,DTSZ05,1,13.084189965658855
VH,SGSZ04,SGSZ04,1,0.0
VH,BMSZ04,OTSZ03,1,1.9278935544172855
PT,SBSZ03,SESZ05,1,10.542492559550226
PT,KLSZ03,GLSZ05,1,2.904422047168715
WK,YSSZ01,YSSZ01,1,0.0
PT,PRSZ03,QTSZ10,1,20.19671391917911
WK,QTSZ14,QTSZ14,1,0.0
VH,BMSZ02,QTSZ06,1,2.1304675334951515
PT,ORSZ02,BSSZ01,1,5.814905738335073
PT,GLSZ05,QTSZ11,1,13.731836591430104
PT,TPSZ01,GLSZ03,1,6.196165018560949
WK,TMSZ02,TMSZ02,1,0.0
PT,KLSZ03,ORSZ02,1,4.541487709652433
WK,WDSZ03,WDSZ03,1,0.0
PT,BSSZ01,PGSZ03,1,8.767478441212065
VH,TMSZ04,TMSZ04,1,0.0
WK,DTSZ02,OTSZ01,1,1.7059735177339272
PT,YSSZ08,YSSZ05,1,2.1935563578751625
PT,BSSZ01,SESZ04,1,7.533452702094252
VH,BPSZ02,JESZ09,1,10.238488074039035
VH,SGSZ04,TPSZ06,1,3.0211123125546546
PT,DTSZ09,HGSZ04,1,11.736026529986123
VH,YSSZ03,YSSZ09,1,1.7688742052165112
PT,NVSZ02,OTSZ03,1,4.190351755811743
VH,MPSZ03,KLSZ02,1,4.647841344975798
PT,KLSZ06,JESZ05,1,13.181990395299442
PT,MUSZ03,SESZ02,1,11.890285406063336
VH,HGSZ01,HGSZ01,1,0.0
WK,DTSZ05,DTSZ05,1,0.0
VH,QTSZ13,JWSZ03,1,9.620790170164941
VH,BMSZ01,DTSZ01,1,5.80536954207107
VH,TPSZ06,BDSZ04,1,8.63497050558668
PT,QTSZ14,JWSZ09,1,12.416781304262086
PT,YSSZ01,BMSZ02,1,16.227953116285537
PT,BPSZ03,PNSZ03,1,11.998212001822955
PT,DTSZ05,CHSZ03,1,18.110524202977107
PT,JWSZ09,DTSZ05,1,17.702714307473705
PT,PLSZ04,QTSZ06,1,12.302700283928354
PT,BTSZ01,BTSZ01,1,0.0
VH,SBSZ08,SBSZ04,1,1.56521377449616
PT,BSSZ03,TPSZ12,1,3.5751915881643375
WK,CKSZ03,CKSZ03,1,0.0
PT,HGSZ05,PGSZ04,1,3.6492144464889456
PT,BPSZ04,BPSZ02,1,1.3499789105701354
PT,TMSZ03,BDSZ04,1,2.01283224519501
PT,GLSZ05,DTSZ02,1,5.714035671914394
PT,WDSZ09,GLSZ04,1,18.97605201310018
PT,OTSZ02,RCSZ01,1,3.2386145201516796
PT,ORSZ01,YSSZ04,1,12.706781003422368
PT,SBSZ07,YSSZ03,1,4.782921549307582
WK,QTSZ11,QTSZ11,1,0.0
PT,YSSZ04,AMSZ07,1,4.926975432519099
VH,SGSZ04,TMSZ05,1,11.980080363218656
WK,JWSZ04,JWSZ04,1,0.0
PT,BMSZ01,JWSZ09,1,14.723740363036976
PT,BMSZ04,BMSZ15,1,1.1388794453076865
WK,SESZ06,SESZ06,1,0.0
PT,GLSZ03,TMSZ04,1,6.500970521335386
VH,RCSZ01,PGSZ04,1,11.563660309003247
PT,SGSZ03,NTSZ03,1,7.982073994687208
WK,ORSZ02,DTSZ02,1,2.7038880830734957
WK,CLSZ06,CLSZ05,1,1.0042078864973587
PT,QTSZ11,QTSZ11,1,0.0
PT,BTSZ01,BTSZ01,1,0.0
PT,TMSZ03,BMSZ01,1,16.24078809122707
VH,BDSZ01,BDSZ01,1,0.0
PT,BKSZ08,JESZ03,1,1.8145338239607156
PT,BMSZ02,PRSZ03,1,17.52211254218465
PT,JESZ05,GLSZ02,1,15.856077614202519
VH,NVSZ01,NTSZ03,1,2.0792721942770793
PT,BDSZ06,GLSZ05,1,5.16174864786292
VH,NTSZ03,SESZ02,1,11.224272365451453
PT,PNSZ01,WDSZ03,1,18.722518588196408
PT,WDSZ03,YSSZ09,1,3.422882487435982
PT,OTSZ03,BPSZ01,1,14.993740727558249
PT,OTSZ03,RCSZ01,1,3.3791265389519403
PT,BSSZ01,RCSZ09,1,6.5397863220795385
PT,SRSZ02,JESZ04,1,13.471966524123266
PT,CLSZ08,CLSZ04,1,1.7789569086211157
PT,QTSZ11,QTSZ11,1,0.0
VH,SGSZ04,TPSZ06,1,3.0211123125546546
PT,MPSZ03,MPSZ02,1,0.7646729806688193
PT,BTSZ01,TMSZ04,1,20.28323564570153
PT,BSSZ01,YSSZ04,1,6.787906532691695
VH,TMSZ02,DTSZ02,1,12.89838457395138
PT,RCSZ01,GLSZ03,1,5.438898181007219
PT,HGSZ04,WCSZ01,1,21.825390606750478
PT,NVSZ02,WDSZ04,1,13.576443769972325
VH,TPSZ12,NVSZ02,1,4.870988521513181
PT,JWSZ09,DTSZ02,1,17.611585743159033
PT,DTSZ06,ORSZ01,1,3.86088859834544
PT,OTSZ03,JWSZ03,1,15.692771937909034
PT,QTSZ14,TMSZ03,1,17.580296419473733
WK,OTSZ04,DTSZ03,1,1.6505821727322885
VH,AMSZ01,HGSZ06,1,3.9212664118142064
PT,BMSZ01,JESZ05,1,10.652291409207011
WK,DTSZ03,DTSZ03,1,0.0
VH,WDSZ03,WDSZ07,1,2.0115587493114613
PT,CKSZ06,ORSZ02,1,14.17125009684275
WK,GLSZ05,GLSZ05,1,0.0
PT,YSSZ03,YSSZ03,1,0.0
PT,BMSZ04,BMSZ03,1,1.1473032007054464
PT,BDSZ04,CHSZ03,1,7.463238829167281
PT,BMSZ07,CKSZ01,1,12.100434421155919
PT,YSSZ02,YSSZ09,1,1.0963348161770936
PT,CKSZ04,JWSZ01,1,4.38109072912738
PT,KLSZ06,AMSZ01,1,7.02346780754669
PT,CHSZ03,SESZ06,1,14.829547527202845
PT,BSSZ01,TNSZ01,1,4.949979267570858
PT,TMSZ02,OTSZ04,1,13.971993957784035
VH,SGSZ04,HGSZ04,1,2.452111596953342
PT,TMSZ05,BSSZ01,1,15.533243025865866
VH,YSSZ02,NVSZ01,1,12.60248788867907
PT,MDSZ02,CKSZ04,1,9.80662365891678
PT,OTSZ03,SESZ03,1,13.787593091207889
WK,CLSZ08,CLSZ08,1,0.0
WK,CLSZ06,CLSZ06,1,0.0
WK,PGSZ04,PGSZ05,1,0.8229474483573144
PT,JWSZ07,BKSZ02,1,7.854953557733785
PT,YSSZ02,WDSZ09,1,6.518576542126829
VH,BSSZ02,TPSZ06,1,2.4781130589168385
PT,BKSZ01,BSSZ03,1,10.837324231512495
WK,JWSZ04,JESZ04,1,1.1762681206584455
WK,YSSZ09,YSSZ09,1,0.0
VH,BTSZ01,BMSZ03,1,7.544131009978251
PT,PRSZ02,NTSZ03,1,13.538062014811812
PT,BMSZ05,DTSZ01,1,3.212075480968563
VH,BSSZ03,AMSZ03,1,1.6323305680531304
PT,TPSZ12,BDSZ02,1,4.906869681187716
PT,CLSZ06,CLSZ08,1,1.0615670547239102
PT,BSSZ01,BMSZ07,1,8.19927218003428
PT,QTSZ04,QTSZ08,1,0.7115463539517966
PT,JESZ08,JESZ05,1,2.029575303902238
PT,TMSZ03,BDSZ06,1,3.160251478678926
VH,YSSZ09,OTSZ03,1,16.868277722743255
PT,WDSZ09,WDSZ05,1,2.388978428320065
PT,PGSZ05,ORSZ03,1,13.964745533167033
WK,JESZ05,JESZ05,1,0.0
WK,DTSZ05,DTSZ02,1,0.9984294889783903
PT,BTSZ06,BMSZ06,1,4.247205372432814
PT,WDSZ03,YSSZ09,1,3.422882487435982
VH,SBSZ03,SGSZ04,1,10.771633118200786
PT,BMSZ10,OTSZ03,1,1.4348126399213654
PT,SESZ03,WCSZ01,1,23.1412703081827
PT,SGSZ02,WDSZ03,1,10.168934656544748
PT,KLSZ06,DTSZ02,1,2.149818742558828
WK,CKSZ05,CKSZ03,1,0.8338012423978477
PT,BMSZ11,CLSZ06,1,8.068335048927729
VH,DTSZ11,NVSZ01,1,5.543975641892142
PT,TMSZ02,WCSZ01,1,29.231844280037286
VH,BTSZ01,BKSZ05,1,2.1505630256045407
VH,GLSZ04,PRSZ03,1,9.604438266373888
WK,KLSZ09,KLSZ09,1,0.0
VH,BDSZ01,TMSZ04,1,4.972553207377186
VH,HGSZ04,PGSZ03,1,3.468284453692088
PT,YSSZ01,YSSZ03,1,1.0015506147644606
WK,BKSZ03,BKSZ03,1,0.0
PT,DTSZ11,KLSZ07,1,4.235576503546073
VH,WDSZ06,WCSZ01,1,11.36127418455019
PT,CLSZ09,CKSZ02,1,7.550071841276097
WK,HGSZ05,HGSZ05,1,0.0
PT,BTSZ08,TNSZ04,1,0.9035697443128242
PT,PGSZ04,PGSZ02,1,1.915966749166938
PT,QTSZ05,BMSZ15,1,3.1593541163507015
PT,KLSZ03,BMSZ05,1,5.7281004418256725
PT,SGSZ06,PRSZ02,1,8.253132736312411
PT,CKSZ02,NTSZ03,1,12.465423192929023
PT,CKSZ06,AMSZ01,1,11.420481375419303
PT,AMSZ01,AMSZ01,1,0.0
VH,AMSZ10,AMSZ09,1,0.841056832156811
WK,BSSZ02,BSSZ02,1,0.0
PT,GLSZ03,BKSZ01,1,16.079139554622028
WK,BTSZ01,BTSZ01,1,0.0
PT,AMSZ09,AMSZ09,1,0.0
PT,PGSZ03,MUSZ01,1,12.905263215472523
WK,TPSZ02,TPSZ02,1,0.0
PT,CKSZ06,QTSZ11,1,12.069168207523715
VH,JESZ05,BKSZ05,1,3.4432452306580053
VH,BLSZ02,JWSZ09,1,2.5274428480289526
VH,PGSZ03,PGSZ05,1,1.9779039939853045
VH,AMSZ01,BDSZ04,1,10.977868930744721
PT,CKSZ05,SGSZ02,1,13.282934264171269
PT,SGSZ05,TPSZ01,1,2.5638670799029946
VH,SESZ02,MPSZ01,1,9.677585572257312
WK,BDSZ05,BDSZ05,1,0.0
PT,CKSZ01,NVSZ02,1,12.088179718564936
PT,DTSZ03,BMSZ02,1,4.701297711070276
VH,YSSZ04,YSSZ04,1,0.0
WK,SBSZ03,SBSZ03,1,0.0
PT,HGSZ04,KLSZ06,1,7.582826625031352
WK,QTSZ02,QTSZ02,1,0.0
VH,NVSZ01,KLSZ06,1,1.8640868453461785
WK,DTSZ11,DTSZ11,1,0.0
PT,TPSZ06,DTSZ03,1,4.99855084120839
PT,PGSZ03,SGSZ05,1,7.104459310976258
VH,QTSZ11,BMSZ07,1,3.785410873970081
VH,RCSZ01,MPSZ03,1,6.204455338156127
PT,YSSZ04,BSSZ01,1,6.787906532691695
PT,YSSZ04,NVSZ02,1,11.22406463593339
PT,KLSZ01,DTSZ05,1,4.445749706165954
WK,ORSZ03,MUSZ01,1,0.7364956663086714
PT,SGSZ05,GLSZ03,1,4.259957258597937
PT,DTSZ08,NVSZ02,1,4.388439712726504
PT,PGSZ03,OTSZ03,1,14.878613292571828
PT,DTSZ03,BDSZ04,1,9.504899735462661
PT,BDSZ07,GLSZ05,1,3.395806591925658
PT,DTSZ05,PRSZ08,1,15.328648685564591
PT,KLSZ06,NVSZ01,1,1.8640868453461785
PT,NVSZ01,ORSZ02,1,3.0405692042942234
VH,WDSZ03,YSSZ03,1,5.181937664282708
PT,SGSZ06,HGSZ03,1,3.9977414846674506
PT,TSSZ05,TSSZ06,1,5.43372338836473
PT,DTSZ11,PGSZ04,1,14.76554723116788
PT,HGSZ08,BDSZ04,1,5.5812352539494
PT,BMSZ09,BMSZ04,1,0.7449494751502973
WK,KLSZ03,KLSZ08,1,0.763440516767363
PT,BMSZ17,JESZ01,1,14.77648050528185
PT,DTSZ01,OTSZ03,1,2.5354518837554263
WK,AMSZ01,AMSZ04,1,0.844896845964263
PT,JESZ01,JESZ01,1,0.0
PT,DTSZ11,SESZ03,1,13.837438823367988
PT,BMSZ03,QTSZ10,1,4.5538956979814005
PT,TPSZ01,BSSZ03,1,1.6628552692300111
PT,CKSZ01,CKSZ03,1,0.8899078021080913
VH,GLSZ05,MPSZ03,1,1.8762855558336555
PT,PRSZ03,OTSZ04,1,14.87432749603795
PT,JESZ05,BPSZ01,1,6.218706863920404
WK,BDSZ04,BDSZ04,1,0.0
PT,QTSZ08,JWSZ03,1,9.673962239984842
PT,SGSZ04,BSSZ01,1,3.8631900924518154
VH,BMSZ07,BMSZ03,1,0.842100662795205
VH,PGSZ05,AMSZ12,1,7.102553234030619
PT,GLSZ02,BDSZ01,1,2.8577131942906107
PT,SESZ02,SESZ03,1,0.9264025278629129
PT,BPSZ02,DTSZ11,1,15.583079137353476
WK,BKSZ06,BKSZ06,1,0.0
PT,SESZ06,YSSZ09,1,6.448116778096786
VH,GLSZ04,GLSZ04,1,0.0
PT,CKSZ06,DTSZ05,1,17.332526784127296
PT,JWSZ03,BMSZ05,1,14.841531780546495
PT,OTSZ03,AMSZ01,1,10.32472751659054
PT,BPSZ05,BKSZ07,1,3.570516970567449
PT,TPSZ06,AMSZ01,1,4.210093513075454
VH,WDSZ02,TMSZ03,1,18.997822550469778
PT,GLSZ02,GLSZ02,1,0.0
PT,YSSZ03,YSSZ03,1,0.0
VH,DTSZ02,OTSZ03,1,1.7409696556681997
PT,BDSZ05,CHSZ03,1,9.659086579636442
WK,QTSZ04,QTSZ06,1,1.129647133355252
PT,AMSZ06,GLSZ01,1,6.67191987188665
WK,CLSZ06,CLSZ04,1,0.7914849055353017
PT,JESZ01,MUSZ03,1,14.225642921943157
PT,KLSZ06,BMSZ12,1,6.460796276180935
VH,TMSZ02,BDSZ04,1,3.1599829379376176
PT,QTSZ12,SBSZ03,1,18.150117714376282
PT,BKSZ08,BDSZ01,1,16.966334052729923
VH,HGSZ02,SGSZ04,1,3.5908149533534366
PT,CKSZ02,CKSZ03,1,1.0663075799099802
PT,WDSZ03,CKSZ02,1,9.564504806103345
PT,BMSZ08,DTSZ08,1,3.086394607861337
PT,OTSZ03,NVSZ01,1,5.130283975123037
PT,ORSZ03,BPSZ02,1,12.444692131051866
PT,TMSZ02,DTSZ05,1,13.636756124005556
WK,DTSZ01,DTSZ02,1,0.8112413736091982
VH,SBSZ02,OTSZ03,1,18.020770364508003
PT,JESZ05,CLSZ05,1,2.32514081159075
WK,HGSZ03,HGSZ02,1,0.7511726210026585
