ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
BMSZ17,CLSZ07,1,8.751104003795305
BMSZ17,DTSZ03,1,3.899317845722211
BMSZ17,GLSZ02,1,8.750625536325659
BMSZ17,GLSZ03,1,9.761487534054362
BMSZ17,GLSZ04,1,7.5428897782085285
BMSZ17,GLSZ05,2,8.931684291619899
BMSZ17,HGSZ05,1,13.794194430632825
BMSZ17,JESZ01,1,14.77648050528185
BMSZ17,JESZ02,1,13.723612241445476
BMSZ17,JESZ03,1,12.886411751850043
BMSZ17,JESZ05,1,12.896251378398368
BMSZ17,JWSZ03,1,15.93690271278659
BMSZ17,JWSZ09,1,17.1313091118079
BMSZ17,NVSZ01,1,6.8802116835782465
BMSZ17,NVSZ02,1,5.85815986935198
BMSZ17,PGSZ03,3,16.679434928214757
BMSZ17,PGSZ04,3,16.601339600271654
BMSZ17,PGSZ05,3,17.42394452469226
BMSZ17,PRSZ02,1,17.080996913087283
BMSZ17,QTSZ02,1,6.686555111247298
BMSZ17,QTSZ14,2,4.883805984766102
BMSZ17,SBSZ02,1,19.575283039061713
BMSZ17,SESZ03,6,15.58900183963848
BMSZ17,SESZ04,1,15.495312261642479
BMSZ17,SESZ05,1,14.552969311623727
BMSZ17,SESZ06,2,15.099946752451059
BMSZ17,SGSZ01,1,13.544432963868744
BMSZ17,SGSZ04,1,11.331161307650186
BMSZ17,SGSZ06,3,10.37351332408094
BMSZ17,SISZ01,1,1.9055468710388708
BMSZ17,TMSZ03,1,14.391787329911775
BMSZ17,TPSZ02,1,7.55667819061604
BMSZ17,TPSZ06,1,8.310076269116433
BMSZ17,TPSZ09,2,8.187356735084004
BMSZ17,WDSZ02,1,20.054314454386258
BMSZ17,WDSZ03,1,19.94452303719967
BMSZ17,YSSZ09,1,18.4510846459588
BPSZ01,AMSZ10,1,9.535696776916161
BPSZ01,BDSZ01,1,17.49599831078059
BPSZ01,BDSZ03,2,18.540411643888437
BPSZ01,BDSZ06,1,21.686771457596286
BPSZ01,BKSZ05,1,3.4088677483937837
BPSZ01,BKSZ06,1,4.7512677435357356
BPSZ01,BKSZ07,2,4.385151287323796
BPSZ01,BMSZ07,1,12.247197585705011
BPSZ01,BMSZ11,1,14.0993013838269
BPSZ01,BMSZ12,1,12.727470346465635
BPSZ01,BPSZ01,8,0.0
BPSZ01,BPSZ02,2,0.6392849339246802
BPSZ01,BPSZ03,3,1.1920001600727563
BPSZ01,BPSZ04,4,1.8300841829926888
BPSZ01,BPSZ05,8,1.2990930537372278
BPSZ01,BPSZ06,1,2.3478810159509322
BPSZ01,BTSZ01,2,5.502209157284389
BPSZ01,CHSZ03,2,27.081574509312418
BPSZ01,CKSZ01,1,0.8040432852062875
BPSZ01,CKSZ03,1,1.435952588366033
BPSZ01,CKSZ06,1,2.1391330870157463
BPSZ01,DTSZ03,2,15.21513527373437
BPSZ01,DTSZ05,3,15.193525336128207
BPSZ01,DTSZ08,3,15.46853625759268
BPSZ01,DTSZ09,1,15.50170390615792
BPSZ01,DTSZ11,1,15.975163674494919
BPSZ01,DTSZ12,2,15.791237350031764
BPSZ01,GLSZ03,1,16.378675265647423
BPSZ01,JESZ02,1,5.6240157969783375
BPSZ01,JESZ03,1,5.63935903522733
BPSZ01,JESZ04,1,6.633607265643501
BPSZ01,JESZ05,3,6.218706863920404
BPSZ01,JWSZ09,1,8.264607722114214
BPSZ01,KLSZ08,1,14.153777154848198
BPSZ01,MPSZ02,1,18.040005255534947
BPSZ01,MUSZ02,1,13.971413113136505
BPSZ01,MUSZ03,1,14.056120524535663
BPSZ01,NTSZ03,1,12.000823946099851
BPSZ01,NVSZ02,2,11.90337413589243
BPSZ01,ORSZ01,1,11.592987917797048
BPSZ01,ORSZ02,2,12.032370013564792
BPSZ01,OTSZ01,1,14.207037691216929
BPSZ01,OTSZ03,3,14.993740727558249
BPSZ01,OTSZ04,1,14.837659275235938
BPSZ01,QTSZ08,3,10.347555143250476
BPSZ01,QTSZ11,3,10.179633336294522
BPSZ01,QTSZ12,2,11.78437431804222
BPSZ01,RCSZ10,2,14.074808576040718
BPSZ01,SGSZ02,1,11.657009748934213
BPSZ01,SGSZ03,1,12.614603736848938
BPSZ01,SRSZ02,2,14.230987324098729
BPSZ01,TMSZ05,1,24.033370316262616
BPSZ01,TNSZ04,1,9.860599022437796
BPSZ01,TSSZ05,1,16.995563672928547
BPSZ01,WCSZ01,1,7.88055876009976
BPSZ01,WDSZ01,1,6.418382461424853
BPSZ01,WDSZ02,1,6.902448004726922
BPSZ01,WDSZ06,2,5.952414212433983
BPSZ01,YSSZ09,1,9.299427682817216
BPSZ02,AMSZ05,1,8.271326183179683
BPSZ02,BKSZ09,1,5.1044744899719445
BPSZ02,BMSZ02,1,12.965310096518348
BPSZ02,BMSZ05,1,14.071390997852154
BPSZ02,BMSZ12,1,12.483272589071548
BPSZ02,BPSZ01,3,0.6392849339246802
BPSZ02,BPSZ02,2,0.0
BPSZ02,BPSZ03,2,0.5664853816710722
BPSZ02,BPSZ04,5,1.3499789105701354
BPSZ02,BPSZ05,4,1.1435975036682837
BPSZ02,BPSZ06,1,2.0799161874011722
BPSZ02,BPSZ07,1,3.861376366478557
BPSZ02,BTSZ01,5,5.406913219331066
BPSZ02,BTSZ02,1,5.83740216466022
BPSZ02,BTSZ03,1,6.860582225907837
BPSZ02,BTSZ06,1,7.8013034818459115
BPSZ02,BTSZ07,1,8.42164706102097
BPSZ02,CCSZ01,1,4.02547560982915
BPSZ02,CKSZ01,1,1.366532425599338
BPSZ02,CKSZ03,3,2.0742124455457605
BPSZ02,CKSZ05,2,2.294174780128727
BPSZ02,CKSZ06,2,2.5949932902049127
BPSZ02,CLSZ07,1,9.135632457493006
BPSZ02,DTSZ01,1,13.904235931829593
BPSZ02,DTSZ02,1,14.215392846197517
BPSZ02,DTSZ03,2,14.766468190740026
BPSZ02,DTSZ05,4,14.786830141738331
BPSZ02,DTSZ08,1,15.07980571202417
BPSZ02,DTSZ11,2,15.583079137353476
BPSZ02,GLSZ01,1,13.935521356961631
BPSZ02,GLSZ03,1,15.794819740225476
BPSZ02,HGSZ07,1,13.771140974620433
BPSZ02,JESZ01,1,5.791188373402055
BPSZ02,JESZ05,1,6.461340572000737
BPSZ02,JESZ07,1,8.515811219221433
BPSZ02,JESZ09,1,10.238488074039035
BPSZ02,JWSZ02,1,7.593823842923041
BPSZ02,KLSZ08,2,13.63829122283507
BPSZ02,MPSZ03,1,18.242951555173438
BPSZ02,NTSZ03,2,11.55512898661966
BPSZ02,NVSZ01,1,11.595152787199321
BPSZ02,NVSZ02,1,11.426946995028219
BPSZ02,ORSZ02,2,11.625418578574669
BPSZ02,ORSZ03,1,12.444692131051866
BPSZ02,PNSZ05,1,15.056635699661955
BPSZ02,QTSZ02,1,9.222385988552594
BPSZ02,QTSZ05,1,10.938098037251052
BPSZ02,QTSZ08,1,10.166543249098739
BPSZ02,QTSZ12,2,11.618072355579544
BPSZ02,QTSZ13,1,11.180949512563265
BPSZ02,RCSZ09,1,13.304618849155254
BPSZ02,RCSZ10,1,13.622964701769034
BPSZ02,SGSZ03,1,11.980274171675418
BPSZ02,SGSZ04,1,11.46208243007404
BPSZ02,SLSZ04,1,13.067399669704272
BPSZ02,TMSZ03,1,19.323247510086816
BPSZ02,TMSZ05,1,23.420379495095954
BPSZ02,TNSZ04,1,9.506324311544684
BPSZ02,TPSZ01,1,9.849642407087028
BPSZ02,WDSZ02,1,6.596046383522774
BPSZ02,YSSZ01,1,9.124786772252302
BPSZ02,YSSZ09,1,8.761040340148279
BPSZ03,AMSZ01,2,8.516027876012881
BPSZ03,BDSZ06,1,20.523369923407195
BPSZ03,BKSZ02,1,3.556192062722004
BPSZ03,BKSZ05,1,3.338019775970798
BPSZ03,BLSZ02,1,10.181013729927132
BPSZ03,BMSZ01,2,13.744456017518864
BPSZ03,BMSZ02,2,12.585738416654193
BPSZ03,BMSZ07,1,11.630227263289555
BPSZ03,BMSZ17,1,15.158020941382265
BPSZ03,BPSZ01,5,1.1920001600727563
BPSZ03,BPSZ02,1,0.5664853816710722
BPSZ03,BPSZ03,8,0.0
BPSZ03,BPSZ04,5,0.9219301040327256
BPSZ03,BPSZ05,7,1.1253728669166327
BPSZ03,BSSZ03,1,9.895416680210172
BPSZ03,CKSZ02,2,2.932677587192793
BPSZ03,CKSZ03,1,2.613547691987146
BPSZ03,CKSZ04,2,3.665308994740308
BPSZ03,CLSZ06,1,8.135214901401165
BPSZ03,DTSZ01,2,13.405669797436534
BPSZ03,DTSZ03,3,14.273336502498971
BPSZ03,DTSZ05,3,14.321127627055779
BPSZ03,DTSZ08,2,14.626147678367936
BPSZ03,DTSZ11,2,15.126812973582753
BPSZ03,DTSZ12,1,14.886968027601378
BPSZ03,GLSZ05,1,16.02629753313934
BPSZ03,JESZ03,1,5.950515186218966
BPSZ03,JESZ05,2,6.560208836554459
BPSZ03,JWSZ09,1,9.141757231901098
BPSZ03,KLSZ02,1,13.06373534498734
BPSZ03,KLSZ07,1,11.8280020853734
BPSZ03,MDSZ02,1,6.591593892076856
BPSZ03,MUSZ01,1,12.610827805406512
BPSZ03,MUSZ03,1,13.13971268364065
BPSZ03,NVSZ02,2,10.918416443505086
BPSZ03,ORSZ02,4,11.162018247306616
BPSZ03,ORSZ03,4,11.974481007751226
BPSZ03,PNSZ03,1,11.998212001822955
BPSZ03,PNSZ05,1,15.383402241155636
BPSZ03,QTSZ01,1,8.412107176187213
BPSZ03,QTSZ05,2,10.570761264422876
BPSZ03,QTSZ08,2,9.87722513851989
BPSZ03,QTSZ10,2,9.04602844114679
BPSZ03,QTSZ11,1,9.891636796214353
BPSZ03,QTSZ12,1,11.337339232750136
BPSZ03,RVSZ03,1,11.923067532185234
BPSZ03,TNSZ01,1,9.857869003178715
BPSZ03,TSSZ02,1,16.243094348468766
BPSZ03,TSSZ05,1,17.91349005115101
BPSZ03,WCSZ01,4,9.055665750862262
BPSZ03,WDSZ02,1,6.532795852437091
BPSZ03,WDSZ09,1,7.401173356100337
BPSZ03,YSSZ01,1,8.740111627901353
BPSZ04,AMSZ05,1,7.198087074067346
BPSZ04,BKSZ01,1,2.0608049702147597
BPSZ04,BKSZ04,2,3.3127502721573756
BPSZ04,BKSZ05,1,2.650441728267091
BPSZ04,BLSZ02,1,9.836696258353802
BPSZ04,BMSZ01,3,12.823229291991334
BPSZ04,BMSZ04,1,11.884358071727528
BPSZ04,BMSZ06,2,10.728731411367573
BPSZ04,BMSZ07,1,10.708370381349502
BPSZ04,BMSZ16,1,13.288873115215097
BPSZ04,BPSZ01,2,1.8300841829926888
BPSZ04,BPSZ02,4,1.3499789105701354
BPSZ04,BPSZ03,4,0.9219301040327256
BPSZ04,BPSZ04,1,0.0
BPSZ04,BPSZ05,5,0.9043775472896666
BPSZ04,BPSZ07,1,2.657887128381221
BPSZ04,BSSZ01,1,6.7992854397716815
BPSZ04,BSSZ03,1,9.261883320058557
BPSZ04,BTSZ01,2,4.372521017331753
BPSZ04,BTSZ03,1,5.6649252396918754
BPSZ04,CKSZ01,3,2.214771502381226
BPSZ04,CKSZ02,1,3.098894930087644
BPSZ04,CKSZ03,8,3.08990910473603
BPSZ04,CKSZ06,1,3.9306177102642175
BPSZ04,DTSZ02,1,12.865872036534844
BPSZ04,DTSZ08,4,13.733227728729675
BPSZ04,DTSZ09,1,13.785114709209815
BPSZ04,DTSZ11,3,14.235804299044467
BPSZ04,GLSZ03,2,14.583817532562264
BPSZ04,HGSZ07,1,12.687212547795015
BPSZ04,JESZ05,3,6.024041207689825
BPSZ04,JESZ06,1,6.352580677548056
BPSZ04,JWSZ06,1,9.889426426405274
BPSZ04,JWSZ08,2,9.540971848155122
BPSZ04,JWSZ09,1,9.01713352969668
BPSZ04,KLSZ08,1,12.324229377269452
BPSZ04,MUSZ01,1,11.74012608475498
BPSZ04,NVSZ01,1,10.284293345154957
BPSZ04,NVSZ02,1,10.087570480845178
BPSZ04,NVSZ03,2,8.945171247240161
BPSZ04,NVSZ05,1,7.753111361621991
BPSZ04,ORSZ01,1,9.86946134105939
BPSZ04,ORSZ02,4,10.276409117697819
BPSZ04,OTSZ03,3,13.273824583302739
BPSZ04,PNSZ02,2,13.584943721493223
BPSZ04,QTSZ06,1,9.840908554029014
BPSZ04,QTSZ08,1,8.96860875261681
BPSZ04,QTSZ10,1,8.16536879337446
BPSZ04,QTSZ11,2,9.023385157514559
BPSZ04,QTSZ14,1,11.295189018526676
BPSZ04,RCSZ10,1,12.27603790838774
BPSZ04,SESZ03,1,13.811674053484365
BPSZ04,SESZ04,1,12.918134984227995
BPSZ04,SGSZ04,1,10.391766336894424
BPSZ04,SVSZ01,1,15.058292857911837
BPSZ04,TMSZ02,1,19.830197040295616
BPSZ04,TMSZ04,2,20.383931856414446
BPSZ04,TNSZ01,1,8.968818468005095
BPSZ04,TNSZ03,1,9.17600858356063
BPSZ04,TNSZ04,1,8.172845158792553
BPSZ04,TPSZ06,1,10.389823769644888
BPSZ04,TPSZ09,1,11.274633403831272
BPSZ04,TSSZ05,2,17.792197887131532
BPSZ04,WDSZ01,1,6.931772709690603
BPSZ04,WDSZ02,2,7.2389437477248
BPSZ04,WDSZ03,1,7.765413102739229
BPSZ04,WDSZ05,2,5.820147087585998
BPSZ04,WDSZ06,1,6.712605557340437
BPSZ04,YSSZ09,1,8.708949066702232
BPSZ05,AMSZ01,1,8.96330795749245
BPSZ05,BDSZ02,1,18.23825823848574
BPSZ05,BKSZ01,4,1.2221236874947188
BPSZ05,BKSZ02,2,2.5045568965641336
BPSZ05,BKSZ05,6,2.270302415032574
BPSZ05,BKSZ07,1,3.570516970567449
BPSZ05,BKSZ09,1,3.9836197496702264
BPSZ05,BLSZ01,1,8.44972105576737
BPSZ05,BMSZ01,1,13.035385332756617
BPSZ05,BMSZ05,4,13.124863868262093
BPSZ05,BMSZ06,1,11.072663179560843
BPSZ05,BMSZ09,1,11.955984212644157
BPSZ05,BMSZ12,2,11.432932775214413
BPSZ05,BMSZ13,1,12.014061665626384
BPSZ05,BPSZ01,5,1.2990930537372278
BPSZ05,BPSZ02,4,1.1435975036682837
BPSZ05,BPSZ03,7,1.1253728669166327
BPSZ05,BPSZ04,7,0.9043775472896666
BPSZ05,BPSZ05,6,0.0
BPSZ05,BPSZ06,1,1.0550210048584956
BPSZ05,BPSZ07,2,2.809728018899632
BPSZ05,BSSZ02,1,9.066142867791703
BPSZ05,BTSZ01,6,4.272252588092729
BPSZ05,BTSZ03,1,5.77379078143078
BPSZ05,BTSZ05,1,6.664313663627369
BPSZ05,CHSZ03,1,26.291847515973945
BPSZ05,CKSZ01,1,1.4108989462238801
BPSZ05,CKSZ02,5,2.1993511415909817
BPSZ05,CKSZ03,9,2.3007075960770518
BPSZ05,CKSZ04,1,3.09251594954318
BPSZ05,CKSZ05,7,2.853338000619151
BPSZ05,CKSZ06,4,3.42217921110281
BPSZ05,CLSZ01,2,5.034363681918519
BPSZ05,CLSZ03,1,6.092148836112803
BPSZ05,CLSZ05,1,6.748623272583741
BPSZ05,CLSZ09,1,7.6581650562662285
BPSZ05,DTSZ01,2,13.135281077648846
BPSZ05,DTSZ02,2,13.400645284957236
BPSZ05,DTSZ03,5,13.978662509460536
BPSZ05,DTSZ05,4,13.925965731011926
BPSZ05,DTSZ08,3,14.19120703348738
BPSZ05,DTSZ11,6,14.699280581053403
BPSZ05,GLSZ05,2,16.08401763409321
BPSZ05,HGSZ07,1,13.547630596460792
BPSZ05,HGSZ08,1,13.958945041823744
BPSZ05,JESZ01,1,4.985682177114802
BPSZ05,JESZ05,4,5.434841826483245
BPSZ05,JESZ06,2,5.872152089271856
BPSZ05,JWSZ08,2,8.666129129690592
BPSZ05,JWSZ09,2,8.166228634550631
BPSZ05,KLSZ01,1,12.19310913833841
BPSZ05,KLSZ08,2,13.000501922846478
BPSZ05,KLSZ09,1,13.696076613548126
BPSZ05,MUSZ01,1,12.266830265621675
BPSZ05,MUSZ03,1,12.807852489863311
BPSZ05,NTSZ03,1,10.764930713311953
BPSZ05,NTSZ05,1,11.279451096603287
BPSZ05,NVSZ02,2,10.699575621577189
BPSZ05,ORSZ02,5,10.767083021711537
BPSZ05,ORSZ03,4,11.600320924921256
BPSZ05,OTSZ01,1,12.924648011794039
BPSZ05,OTSZ03,8,13.711061778163108
BPSZ05,OTSZ04,1,13.564537305356447
BPSZ05,PGSZ04,1,16.255596170251312
BPSZ05,PLSZ04,1,14.831403733958362
BPSZ05,PNSZ01,1,11.147336316061983
BPSZ05,QTSZ05,1,9.916506624645997
BPSZ05,QTSZ08,3,9.07185687832771
BPSZ05,QTSZ09,1,7.283727144819152
BPSZ05,QTSZ10,1,8.14900133924096
BPSZ05,QTSZ11,4,8.96328372259818
BPSZ05,QTSZ12,3,10.515868898237414
BPSZ05,QTSZ13,1,10.049805691445846
BPSZ05,QTSZ14,2,11.38190614030116
BPSZ05,QTSZ15,1,11.0916806912999
BPSZ05,RCSZ01,1,12.09488429489869
BPSZ05,RCSZ09,1,12.52778655372818
BPSZ05,SGSZ03,1,11.911245082548769
BPSZ05,SRSZ02,1,12.961508199868305
BPSZ05,TMSZ02,1,20.70259813050238
BPSZ05,TMSZ04,1,21.23714653839205
BPSZ05,TNSZ01,2,9.453990628752813
BPSZ05,TNSZ04,3,8.572249934626104
BPSZ05,TPSZ10,1,12.690050471435642
BPSZ05,TPSZ12,1,13.625498473255535
BPSZ05,TSSZ04,1,15.03135873644613
BPSZ05,TSSZ05,2,16.94529214699375
BPSZ05,WDSZ01,2,7.25919890259853
BPSZ05,WDSZ02,1,7.647068907207893
BPSZ05,WDSZ05,1,6.087498245772307
BPSZ05,WDSZ09,1,8.462953956129677
BPSZ05,YSSZ09,1,9.461509357187055
BPSZ06,BPSZ01,1,2.3478810159509322
BPSZ06,BPSZ03,1,1.821131933374833
BPSZ06,BPSZ05,1,1.0550210048584956
BPSZ06,BSSZ01,1,6.801539928035863
BPSZ06,BTSZ01,1,3.397330510811213
BPSZ06,CKSZ01,1,2.4049163613589335
BPSZ06,CKSZ02,1,2.9510063740236623
BPSZ06,DTSZ05,1,12.875008473467624
BPSZ06,DTSZ11,2,13.64574277044222
BPSZ06,KLSZ06,1,11.60935215196727
BPSZ06,OTSZ03,1,12.656271898587852
BPSZ06,QTSZ05,1,8.878356992161054
BPSZ06,TPSZ03,1,9.161085589691499
BPSZ06,WCSZ01,2,9.27682551322902
BPSZ06,WDSZ01,1,7.925135886879465
BPSZ07,BKSZ07,1,3.1061195662990415
BPSZ07,BKSZ09,1,2.5881679718000545
BPSZ07,BPSZ04,1,2.657887128381221
BPSZ07,BPSZ05,2,2.809728018899632
BPSZ07,BPSZ07,1,0.0
BPSZ07,BSSZ02,1,7.457532156112643
BPSZ07,BTSZ01,1,1.8671313607284261
BPSZ07,CHSZ03,1,24.82140323057638
BPSZ07,CLSZ06,1,4.885830462686111
BPSZ07,JWSZ02,1,7.458290058767755
BPSZ07,NTSZ03,1,8.206171471802767
BPSZ07,QTSZ08,1,6.317948774575861
BPSZ07,RCSZ10,1,10.27814063294437
BPSZ07,SBSZ05,1,12.293793335421409
BPSZ07,SGSZ06,1,10.32404146544852
BPSZ07,TPSZ02,1,7.924588653834165
BPSZ07,WDSZ01,1,9.495928788693792
BSSZ01,AMSZ01,13,2.330062203630164
BSSZ01,AMSZ02,4,2.9462929613040005
BSSZ01,AMSZ03,2,2.6995044229110725
BSSZ01,AMSZ04,5,1.9924536063797271
BSSZ01,AMSZ05,1,1.3323137492637933
BSSZ01,AMSZ06,4,1.9366591055442168
BSSZ01,AMSZ08,1,3.2695661201461235
BSSZ01,AMSZ09,1,2.7648089240328275
BSSZ01,BDSZ01,2,8.934994591246342
BSSZ01,BDSZ04,3,11.923322731000368
BSSZ01,BDSZ05,1,10.897478298263728
BSSZ01,BDSZ06,1,13.115383475122762
BSSZ01,BKSZ06,1,10.071319107858015
BSSZ01,BKSZ07,1,9.164318821172182
BSSZ01,BMSZ01,4,10.108505777272555
BSSZ01,BMSZ04,1,8.210399946768307
BSSZ01,BMSZ06,2,7.392032351771877
BSSZ01,BMSZ07,3,8.19927218003428
BSSZ01,BMSZ08,1,7.936135956566722
BSSZ01,BMSZ11,1,8.835777037790063
BSSZ01,BMSZ17,1,10.282381287427945
BSSZ01,BPSZ04,1,6.7992854397716815
BSSZ01,BSSZ01,10,0.0
BSSZ01,BSSZ02,2,1.4491930913198168
BSSZ01,BSSZ03,12,2.463913530065902
BSSZ01,BTSZ01,4,7.0993213823554875
BSSZ01,BTSZ03,2,6.378094356873482
BSSZ01,CKSZ01,1,9.006178055144124
BSSZ01,CKSZ02,1,9.74376702954399
BSSZ01,CKSZ03,1,9.887862950332583
BSSZ01,CKSZ04,1,10.685808701099555
BSSZ01,CKSZ06,2,10.525119921939476
BSSZ01,CLSZ07,1,9.278066889002396
BSSZ01,DTSZ01,1,7.022428444756149
BSSZ01,DTSZ02,3,7.6158437014474964
BSSZ01,DTSZ03,3,7.928650982445564
BSSZ01,DTSZ05,5,8.481903812394235
BSSZ01,DTSZ08,3,8.978277793837487
BSSZ01,DTSZ11,5,9.388077365406085
BSSZ01,DTSZ12,1,8.765548107458736
BSSZ01,GLSZ05,3,8.628224727672697
BSSZ01,HGSZ02,1,7.4496670702867185
BSSZ01,HGSZ04,1,6.214922651042473
BSSZ01,HGSZ06,4,5.412501839941067
BSSZ01,HGSZ08,2,6.342873742591658
BSSZ01,JESZ02,1,10.562863053213245
BSSZ01,JESZ05,2,10.32791270244851
BSSZ01,JESZ06,1,9.986620097428403
BSSZ01,KLSZ03,2,6.5132736213001685
BSSZ01,KLSZ05,1,7.98761746586364
BSSZ01,KLSZ06,1,6.004356395155039
BSSZ01,KLSZ08,1,6.092089799929383
BSSZ01,KLSZ09,1,7.23496147251469
BSSZ01,MPSZ01,1,9.04272834872015
BSSZ01,MPSZ02,1,9.594717785409555
BSSZ01,MPSZ03,1,10.357122889029005
BSSZ01,MUSZ01,1,6.695490362860431
BSSZ01,NTSZ03,1,5.171807318546725
BSSZ01,NVSZ01,5,4.140712133667812
BSSZ01,NVSZ02,2,4.601943541926713
BSSZ01,ORSZ02,9,5.814905738335073
BSSZ01,ORSZ03,4,6.333117926494728
BSSZ01,OTSZ03,5,8.732135865451442
BSSZ01,PGSZ02,1,9.593735566572484
BSSZ01,PGSZ03,1,8.767478441212065
BSSZ01,PGSZ05,1,10.37043041154643
BSSZ01,PLSZ04,1,7.272326200437549
BSSZ01,QTSZ01,1,7.199059583669159
BSSZ01,QTSZ02,1,6.889208200128888
BSSZ01,QTSZ05,1,7.235198600178711
BSSZ01,QTSZ08,5,8.0417772866973
BSSZ01,QTSZ10,4,8.375416396597213
BSSZ01,QTSZ11,2,9.237136962862854
BSSZ01,QTSZ13,3,9.80065321498965
BSSZ01,QTSZ14,3,9.839706909880455
BSSZ01,QTSZ15,1,10.995820536915682
BSSZ01,RCSZ01,3,5.827219666859465
BSSZ01,RCSZ03,1,6.383932377505099
BSSZ01,RCSZ09,1,6.5397863220795385
BSSZ01,RVSZ05,1,7.101383198175175
BSSZ01,SBSZ01,3,9.989598082152261
BSSZ01,SBSZ03,2,9.994807013022445
BSSZ01,SBSZ04,1,11.19780844941514
BSSZ01,SBSZ05,1,10.67322504784016
BSSZ01,SBSZ06,1,11.241256180391918
BSSZ01,SBSZ08,1,12.229086336243856
BSSZ01,SESZ02,2,8.743758676856658
BSSZ01,SESZ03,2,8.191644757943026
BSSZ01,SESZ04,2,7.533452702094252
BSSZ01,SESZ06,2,6.447070982720102
BSSZ01,SGSZ03,1,4.932379133864138
BSSZ01,SGSZ04,6,3.8631900924518154
BSSZ01,SGSZ06,2,4.31057716345392
BSSZ01,TMSZ03,3,11.569070490981037
BSSZ01,TMSZ04,1,13.662181027889115
BSSZ01,TNSZ01,1,4.949979267570858
BSSZ01,TNSZ04,1,5.250592624280305
BSSZ01,TPSZ01,3,2.2389513857650347
BSSZ01,TPSZ02,4,3.1724755752781033
BSSZ01,TPSZ03,1,2.7076891694029825
BSSZ01,TPSZ06,4,3.7352266707219957
BSSZ01,TPSZ09,1,4.608828919421171
BSSZ01,WCSZ01,2,16.07808518329429
BSSZ01,WDSZ02,1,10.203119321478622
BSSZ01,WDSZ03,2,9.887578244804601
BSSZ01,WDSZ04,1,9.057514757103265
BSSZ01,WDSZ05,1,9.954016842185583
BSSZ01,WDSZ06,3,10.879279976271208
BSSZ01,WDSZ08,1,11.125326146996711
BSSZ01,WDSZ09,1,11.82201944047193
BSSZ01,YSSZ01,1,7.700002271828978
BSSZ01,YSSZ03,2,7.970230772957729
BSSZ01,YSSZ04,1,6.787906532691695
BSSZ01,YSSZ08,1,6.7208258753099805
BSSZ01,YSSZ09,8,8.170977815592874
BSSZ02,AMSZ01,7,2.0581507632730265
BSSZ02,AMSZ03,1,1.6259402951282806
BSSZ02,AMSZ04,1,1.2856971269799196
BSSZ02,AMSZ05,1,1.6770298907590238
BSSZ02,BDSZ01,1,7.486218181630855
BSSZ02,BDSZ03,2,8.520774969540463
BSSZ02,BLSZ02,1,15.713353102201959
BSSZ02,BMSZ02,1,8.559282593773693
BSSZ02,BPSZ05,1,9.066142867791703
BSSZ02,BSSZ01,6,1.4491930913198168
BSSZ02,BSSZ02,4,0.0
BSSZ02,BSSZ03,12,1.034011091901759
BSSZ02,BTSZ01,3,8.355038635512466
BSSZ02,BTSZ05,1,4.708118428550895
BSSZ02,CLSZ09,1,11.289815761601359
BSSZ02,DTSZ01,2,6.263198709452091
BSSZ02,DTSZ02,1,6.9468318606418515
BSSZ02,DTSZ03,4,7.143537778764801
BSSZ02,DTSZ05,6,7.884179204068369
BSSZ02,DTSZ08,3,8.430938438789603
BSSZ02,DTSZ09,2,8.726771442946578
BSSZ02,DTSZ11,2,8.789479325263127
BSSZ02,GLSZ02,2,5.393338153709616
BSSZ02,GLSZ03,1,6.370678889053182
BSSZ02,GLSZ04,1,6.179176358935033
BSSZ02,GLSZ05,3,7.254399561552946
BSSZ02,HGSZ04,1,5.031950611348236
BSSZ02,HGSZ08,1,4.89378340275891
BSSZ02,JESZ05,1,11.605271790270233
BSSZ02,KLSZ06,2,5.094022940132291
BSSZ02,KLSZ09,1,6.321075929451532
BSSZ02,MPSZ03,1,9.023145475882124
BSSZ02,MUSZ01,1,6.172525684162197
BSSZ02,NVSZ02,5,4.089090493516779
BSSZ02,ORSZ01,1,5.9033743451601195
BSSZ02,ORSZ02,3,5.616671589004334
BSSZ02,ORSZ03,3,5.958586795715293
BSSZ02,OTSZ03,2,8.272921769160586
BSSZ02,PGSZ05,1,9.354393337148968
BSSZ02,PRSZ02,1,10.909568424106025
BSSZ02,PRSZ03,2,11.623324865435313
BSSZ02,PRSZ05,1,12.832237684512668
BSSZ02,QTSZ05,2,7.550966610378101
BSSZ02,QTSZ08,4,8.64581173081145
BSSZ02,QTSZ10,1,9.180554949482893
BSSZ02,QTSZ11,3,9.986610296096666
BSSZ02,QTSZ12,1,9.650855823208419
BSSZ02,QTSZ13,1,10.421444374545057
BSSZ02,QTSZ14,2,10.203393502018669
BSSZ02,QTSZ15,2,11.577857716611303
BSSZ02,RCSZ10,1,6.148244962928592
BSSZ02,SBSZ03,1,10.666459346867125
BSSZ02,SESZ03,2,7.182795908681114
BSSZ02,SESZ06,1,5.739968867991716
BSSZ02,SESZ07,1,5.008217231550874
BSSZ02,SGSZ02,1,3.168086094500774
BSSZ02,SGSZ03,1,3.871226046741279
BSSZ02,SGSZ06,1,2.875991737030352
BSSZ02,SKSZ03,1,10.429319653164448
BSSZ02,SRSZ02,1,7.201143744003385
BSSZ02,THSZ01,1,12.953530858130565
BSSZ02,TMSZ04,1,12.224216891971356
