ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
1103066,1113071,1,8.304291780362387
1103066,1114060,1,4.621556809018835
1103066,1114073,1,8.468658001668903
1103066,1115066,1,13.872854774739896
1103066,1115071,1,9.814411872241791
1103066,1117051,1,10.27073331637821
1103066,1118051,1,11.931510456141373
1103066,1119054,1,5.90699299246246
1103066,1119056,1,7.8384220442430355
1103066,1119073,1,7.905697490995904
1103066,1120070,1,8.154446467911672
1103066,1120072,1,4.9500764063731255
1103066,1122051,1,6.56525312772601
1103066,1122055,1,3.2454567295978167
1103066,1122060,1,4.7813231822859485
1103066,1122066,1,8.453917967271865
1103066,1122067,1,11.126454704160487
1103066,1123051,1,3.130447473360566
1103066,1123064,2,5.930760685645758
1103066,1123065,1,6.684208482790106
1103066,1124063,1,10.649703284360754
1103069,1101054,1,7.316205889538681
1103069,1101061,3,5.850846761079087
1103069,1102052,2,4.8123737867906
1103069,1102054,1,3.971613314049623
1103069,1102058,1,3.8835890166504172
1103069,1102060,1,4.96340412690817
1103069,1102065,2,5.449229928363006
1103069,1102070,1,3.9900674380588868
1103069,1103052,1,2.0214851865551946
1103069,1103053,1,2.8382332043252534
1103069,1103057,1,3.4690946020362388
1103069,1103059,1,3.1528607749507302
1103069,1103063,5,1.6410023000260867
1103069,1103064,1,3.0385118471897483
1103069,1103065,1,1.288557265715248
1103069,1103066,1,2.1594808469870825
1103069,1103069,4,0.0
1103069,1103070,5,1.197687340515067
1103069,1103071,1,3.3862644564194424
1103069,1103072,1,2.5462254336011627
1103069,1103073,5,1.9576778756705167
1103069,1103074,2,2.2378684692697326
1103069,1104059,1,4.742835202673392
1103069,1104068,1,6.665310822432481
1103069,1104070,1,7.32163704662698
1103069,1106082,1,8.054636629911352
1103069,1108084,1,9.212760008251417
1103069,1109062,1,12.22804974183414
1103069,1109073,1,10.82007195421823
1103069,1112056,1,12.596538371375003
1103069,1113076,1,7.375843390970671
1103069,1114068,1,7.519805374598591
1103069,1114072,1,8.0518868158857
1103069,1114074,1,10.951072761506026
1103069,1115051,1,10.00495947208597
1103069,1115071,3,9.5905787201928
1103069,1116051,2,10.528969142571995
1103069,1116069,1,17.468404761938103
1103069,1118060,1,9.85112629279469
1103069,1119074,1,7.103174040001781
1103069,1120055,1,5.606417212161573
1103069,1120063,1,4.851332708099578
1103069,1120072,1,3.6150867700662737
1103069,1121058,2,6.631355204629903
1103069,1121069,1,6.661306692051917
1103069,1121073,1,8.440772242267391
1103069,1121083,1,8.25749508369435
1103069,1122058,1,1.9020315122241516
1103069,1122063,1,5.499064791102944
1103069,1122065,1,3.637902880727247
1103069,1122067,1,9.415923896681692
1103069,1123052,2,3.561166028319112
1103069,1123064,1,4.798716111677243
1103069,1123078,1,5.483736199615072
1103069,1124053,1,13.87800179194039
1103070,1101071,1,5.650173153150115
1103070,1102054,1,4.0796320091115845
1103070,1102055,2,4.4656410028320614
1103070,1102058,1,3.3080432711069685
1103070,1102065,2,4.575005438016841
1103070,1102071,1,2.780002061015799
1103070,1102073,1,4.154916408266478
1103070,1103051,1,3.237949297323189
1103070,1103052,6,2.2353351789812046
1103070,1103057,1,4.470521810531515
1103070,1103058,2,4.007583491070486
1103070,1103063,1,2.8381871753028642
1103070,1103065,2,1.0950771337152643
1103070,1103066,2,1.9314131106464503
1103070,1103069,3,1.197687340515067
1103070,1103070,2,0.0
1103070,1103071,2,3.874924191661424
1103070,1103072,2,3.3207561574356412
1103070,1103073,3,2.9689560836584152
1103070,1103074,3,1.3113539643076093
1103070,1104055,1,5.286089393427946
1103070,1104058,1,4.0154180322338515
1103070,1104062,1,2.9273229776912784
1103070,1105057,1,8.509813989493693
1103070,1105063,1,9.469425918274402
1103070,1106088,1,8.381872984855445
1103070,1108084,2,8.42659194917344
1103070,1111079,1,12.61196708193897
1103070,1112067,1,10.595492105956483
1103070,1113068,1,9.125788503583152
1103070,1113076,1,7.925539261496096
1103070,1114059,2,5.5373483857327
1103070,1114066,1,7.776354633075606
1103070,1114068,1,8.477201187419297
1103070,1114073,1,9.928300879680053
1103070,1114074,1,11.778902435006312
1103070,1115051,1,11.12716816212859
1103070,1117051,1,10.596819639876804
1103070,1117071,1,11.195496370205623
1103070,1118051,1,11.666819094830435
1103070,1119054,2,6.501017434204208
1103070,1119062,1,9.583462131076013
1103070,1122053,1,4.5563215811929965
1103070,1122066,1,6.536809297211924
1103070,1123052,3,2.7134279595753803
1103070,1123058,1,5.363563782326255
1103070,1123059,1,4.470171522544921
1103070,1123064,6,4.102531533960464
1103070,1123066,2,5.388768887520794
1103070,1123078,1,4.344928918206266
1103070,1124069,1,11.547857770374536
1103071,1101055,1,5.446094568371617
1103071,1101061,4,3.6217750731581386
1103071,1101063,1,4.301813688487668
1103071,1101064,1,4.7479730399123286
1103071,1101072,1,4.102085915679021
1103071,1102052,3,1.9348153319306407
1103071,1102054,3,1.3167887030617125
1103071,1102055,7,2.3259946386110673
1103071,1102057,1,2.5538077023246446
1103071,1102058,1,3.2132331651086075
1103071,1102059,3,3.748267474016646
1103071,1102065,1,5.141470403670485
1103071,1102068,3,1.0573371933296232
1103071,1102069,1,4.564771355873573
1103071,1102070,1,3.7020139541608437
1103071,1102073,1,4.756029919938712
1103071,1103051,8,1.2056897503292825
1103071,1103052,7,1.6731706347310107
1103071,1103053,3,0.6370631297697243
1103071,1103057,4,2.1506108350099167
1103071,1103058,9,0.7431605441261463
1103071,1103059,8,1.3184734917496315
1103071,1103063,1,3.4167621052017574
1103071,1103065,3,2.806203534332616
1103071,1103066,1,2.3065736614908703
1103071,1103069,1,3.3862644564194424
1103071,1103070,2,3.874924191661424
1103071,1103071,5,0.0
1103071,1103072,9,1.1561883440345937
1103071,1103073,4,2.077194964083605
1103071,1103074,1,3.6101228587221796
1103071,1104054,1,6.827330646417207
1103071,1104055,1,6.9915155698791445
1103071,1104056,2,6.198461162065368
1103071,1104066,3,6.770735812085457
1103071,1105063,1,12.140261827548027
1103071,1105065,2,10.440730043579515
1103071,1105067,1,8.657436922441702
1103071,1106072,1,9.721746295772892
1103071,1107064,1,12.524613911512152
1103071,1107071,1,11.686487138697515
1103071,1108060,2,6.876533229684753
1103071,1108065,1,8.76695545667766
1103071,1108072,1,9.235214146931098
1103071,1108078,1,10.909144084139477
1103071,1108081,1,5.918219286846482
1103071,1108082,2,5.83517072164976
1103071,1108084,1,8.013210053443114
1103071,1109074,1,12.84542049715467
1103071,1109075,1,10.496677873501257
1103071,1110062,1,13.785596627492355
1103071,1111051,1,11.512116178250487
1103071,1111066,1,14.955599670173838
1103071,1111069,1,15.68362834855544
1103071,1111076,1,17.46183388645898
1103071,1112051,1,6.998033417480698
1103071,1112052,1,8.10482344407548
1103071,1112056,1,9.211461375266513
1103071,1112057,1,8.769658311456324
1103071,1112065,1,7.665001117004453
1103071,1112071,2,10.433217307923629
1103071,1112072,1,9.16006985515106
1103071,1113062,2,4.216292078559737
1103071,1113066,1,6.061426880849079
1103071,1113069,1,5.216041627192405
1103071,1113075,2,2.893631971694894
1103071,1114059,2,2.4219836276942357
1103071,1114060,3,2.320455998580187
1103071,1114063,1,2.992801902309818
1103071,1114066,1,4.1463439677379945
1103071,1114074,2,8.059675221568355
1103071,1114075,1,2.160763415820199
1103071,1114077,3,0.8388461162038079
1103071,1114078,2,1.3414750505150543
1103071,1115051,1,8.429186314213133
1103071,1116072,1,13.88114132336063
1103071,1117054,1,9.464189864615799
1103071,1118051,2,10.758084056223781
1103071,1118060,1,11.022750949158192
1103071,1118061,1,12.031696501568648
1103071,1119056,1,5.817193723848422
1103071,1119063,1,5.76706231273552
1103071,1119069,1,6.270377848366426
1103071,1119073,3,6.331610679003676
1103071,1120052,2,4.845005989396773
1103071,1120054,3,5.388814624713469
1103071,1120055,1,6.370700031116563
1103071,1120056,2,6.071619445054087
1103071,1120063,1,7.630522488696516
1103071,1120065,1,6.573608767023813
1103071,1120071,2,4.631109499331772
1103071,1120072,1,4.186141224601006
1103071,1121061,1,7.235721039184455
1103071,1121079,1,6.639106673739351
1103071,1122051,1,8.227182930449676
1103071,1122053,1,7.885738565777133
1103071,1122054,1,7.156240622408404
1103071,1122055,1,5.25853860047764
1103071,1122057,1,6.419066979059601
1103071,1122059,1,5.084744207356763
1103071,1123052,1,6.58398940038033
1103071,1123058,1,8.997127182649924
1103071,1123063,1,9.286918460339432
1103071,1123064,3,7.973781378347479
1103071,1123066,1,9.227202283350767
1103071,1123075,1,13.581919272702224
1103071,1123077,1,6.165688367214026
1103071,1124058,1,13.492794818491527
1103071,1124075,1,12.77865026007208
1103071,1124077,1,12.140990728937005
1103072,1101053,1,4.08613875658322
1103072,1101056,1,8.509164102334681
1103072,1101061,3,4.653869896392087
1103072,1101063,1,5.1628729108531655
1103072,1101064,1,5.691744510558569
1103072,1102054,4,2.345396126894235
1103072,1102055,6,3.3144787506495743
1103072,1102057,2,3.2262415473308614
1103072,1102059,1,4.492986778754161
1103072,1102068,1,2.207569439546718
1103072,1103051,1,1.8578363718518318
1103072,1103052,2,1.5277587614559136
1103072,1103057,10,1.4227389550560707
1103072,1103058,5,0.774244626487859
1103072,1103059,3,0.7072604306862497
1103072,1103063,9,2.278668549352702
1103072,1103064,8,1.9262571837725453
1103072,1103065,1,2.396556925421284
1103072,1103066,1,2.3024862980255745
1103072,1103069,1,2.5462254336011627
1103072,1103070,1,3.3207561574356412
1103072,1103071,8,1.1561883440345937
1103072,1103072,7,0.0
1103072,1103073,4,0.9284050083271757
1103072,1103074,2,3.4602121455109334
1103072,1104056,2,6.578696508974207
1103072,1104066,1,6.944228992224273
1103072,1105053,1,9.447256281886537
1103072,1106084,1,9.624932732082065
1103072,1108060,2,7.701461249215019
1103072,1108061,1,6.835977030804426
1103072,1108064,1,8.655234030614318
1103072,1108066,1,9.146747392865684
1103072,1108081,1,6.997689895476906
1103072,1110063,1,14.728041357805393
1103072,1112065,1,8.525118266448542
1103072,1112071,1,11.550765946105296
1103072,1112074,1,8.757533623741283
1103072,1113074,1,2.6099011105171703
1103072,1113075,3,3.676584703630815
1103072,1114059,1,2.2566405397659697
1103072,1114060,2,2.752187800302625
1103072,1114066,1,4.457768953838171
1103072,1114073,3,6.629609257065342
1103072,1114076,1,3.770045729488981
1103072,1114077,3,1.5087378705831385
1103072,1114078,4,2.0116151106463236
1103072,1116053,1,9.437791177101436
1103072,1116054,1,10.918184567778164
1103072,1116066,1,9.609639851991508
1103072,1117051,1,8.000947184187249
1103072,1117052,1,9.4327109845897
1103072,1117054,2,8.605593302158004
1103072,1117064,2,10.918457416483925
1103072,1117071,1,8.874906549977155
1103072,1117072,1,11.107217451647124
1103072,1118051,2,9.902378008639795
1103072,1119054,1,3.612732184070033
1103072,1119055,1,6.3286680320512065
1103072,1119074,1,5.473133111007439
1103072,1120052,1,3.879687126317186
1103072,1120053,1,4.502892085692293
1103072,1120054,1,4.334912689803588
1103072,1120055,1,5.347962122009871
1103072,1120069,1,7.2244554010117605
1103072,1120073,1,4.4289542410832325
1103072,1122051,1,7.3405405170597
1103072,1123051,1,5.008803474758442
1103072,1123058,1,8.650929180618366
1103072,1123064,2,7.314625581844025
1103072,1123077,1,5.955202871123502
1103072,1124066,1,13.345106604691333
1103073,1101053,1,4.9993379794099
1103073,1101055,1,7.521739751893983
1103073,1101057,2,5.455481846321094
1103073,1101060,1,6.173707551666233
1103073,1101061,5,5.455268410708296
1103073,1101063,2,5.834657376213311
1103073,1101067,1,6.285453186155548
1103073,1101070,2,6.870126388124542
1103073,1101071,1,6.842876924543343
1103073,1101072,1,6.17250751524962
1103073,1102052,1,3.946178260249891
1103073,1102054,1,3.1864810074826644
1103073,1102055,7,4.107300878792658
1103073,1102057,2,3.8318412581085664
1103073,1102058,1,4.224440642976131
1103073,1102059,2,5.097701963919413
1103073,1102060,2,4.870308287184657
1103073,1102065,3,6.117896011591139
1103073,1102067,1,6.388859300289136
1103073,1102068,3,3.132746405321624
1103073,1102069,1,5.737421077589768
1103073,1102071,1,4.386277478345155
1103073,1102072,2,5.170737810098166
1103073,1103051,12,2.5662684739579693
1103073,1103052,4,1.8497759870448303
1103073,1103053,2,1.8392734486039257
1103073,1103057,4,1.5156376481451679
1103073,1103058,3,1.6464053721118879
1103073,1103059,6,1.2889616966884765
1103073,1103063,9,1.3520510250830227
1103073,1103064,7,1.3891005574322215
1103073,1103065,4,2.2876573630908323
1103073,1103066,1,2.550970964218104
1103073,1103069,4,1.9576778756705167
1103073,1103070,4,2.9689560836584152
1103073,1103071,5,2.077194964083605
1103073,1103072,5,0.9284050083271757
1103073,1103073,9,0.0
1103073,1103074,9,3.459843213881469
1103073,1104057,1,6.235931609877482
1103073,1104067,1,7.753693181978438
1103073,1104068,1,8.16605252100339
1103073,1104071,1,6.862065460430252
1103073,1105053,2,9.442305967410391
1103073,1105054,1,9.70098041310585
1103073,1105058,1,11.809801954455217
1103073,1105062,2,11.251477460599125
1103073,1105064,1,9.950552065697016
1103073,1105065,1,10.17613494019829
1103073,1106071,1,10.281131297146906
1103073,1107052,2,11.802880026710339
1103073,1107055,1,11.528892839901257
1103073,1107060,1,12.528253499249319
1103073,1107064,1,13.798287621551284
1103073,1107069,1,15.214955939475644
1103073,1107070,2,14.19995311072752
1103073,1107071,3,12.581794032987377
1103073,1108058,1,9.238910101268532
1103073,1108060,5,8.315962811262636
1103073,1108063,1,9.023271932801185
1103073,1108066,3,9.896060825762103
1103073,1108077,1,11.827844815753616
1103073,1108078,2,12.445309069071621
1103073,1108081,1,7.823083618290991
1103073,1108082,1,7.469160211731263
1103073,1108083,3,8.4492233264777
1103073,1109061,1,12.619803474363078
1103073,1109062,1,12.398691515295484
1103073,1109069,2,11.30045124818233
1103073,1109070,3,12.205219729288837
1103073,1109072,2,11.102608815314628
1103073,1109073,1,10.688978515640246
1103073,1109074,2,14.863107885069878
1103073,1110052,1,15.469492544668016
1103073,1110055,1,16.511088920192783
1103073,1110056,1,16.56498438927392
1103073,1110057,1,15.644066583212812
1103073,1110059,2,14.714538547299348
1103073,1110060,1,14.00178993607043
1103073,1110061,1,13.672830737730235
1103073,1110062,3,15.55088642103226
1103073,1110065,2,18.31025659616314
1103073,1111053,1,13.631728276368698
1103073,1111064,2,17.590957616702603
1103073,1111066,1,16.646148049848406
1103073,1111072,2,17.016394185321886
1103073,1111073,1,17.55043213456701
1103073,1111077,1,15.582330672126137
1103073,1111078,1,15.354294502607237
1103073,1111079,3,14.032742657248559
1103073,1112051,2,8.956010359474615
1103073,1112052,3,10.117993510392385
1103073,1112056,1,11.058021037794775
1103073,1112058,1,10.046659053632034
1103073,1112059,3,8.486360563742206
1103073,1112067,1,8.171147169577923
1103073,1112071,2,12.476655213775908
1103073,1112072,1,11.134071845298147
1103073,1112074,1,9.610098288267773
1103073,1113052,1,4.768015144447092
1103073,1113064,2,7.1405871790818
1103073,1113068,1,7.156104118009855
1103073,1113070,1,6.769992698053747
1103073,1113072,1,7.4938944846142395
1103073,1113073,1,3.955797954926619
1103073,1113074,2,3.515408321400811
1103073,1113075,5,4.500478395503443
1103073,1113076,1,5.679592960864222
1103073,1114059,1,2.6651645382662448
1103073,1114060,3,3.456253965571147
1103073,1114061,1,2.9109715601997186
1103073,1114063,1,3.4174376695747286
1103073,1114066,5,5.0198489966538435
1103073,1114068,2,5.5627560699702645
1103073,1114069,1,6.514837442633283
1103073,1114070,3,7.081076160011956
1103073,1114072,3,6.1387381088516175
1103073,1114073,1,7.2383114013165955
1103073,1114074,2,9.014642361327764
1103073,1114075,4,2.051237347412255
1103073,1114076,3,4.200835671200031
1103073,1114077,6,2.3878510605831336
1103073,1115051,1,8.18186132093579
1103073,1115052,1,8.420727543696055
1103073,1115053,1,9.206576528644446
1103073,1115054,1,8.929558299667713
1103073,1115059,1,12.384523602217632
1103073,1115070,1,9.34288382561049
1103073,1115072,1,9.73445889104519
1103073,1116054,3,11.284231810629265
1103073,1116055,1,10.658381718718386
1103073,1116064,1,12.742422586072658
1103073,1116065,2,10.954479905838907
1103073,1117054,1,8.09870065527697
1103073,1117064,3,10.63664835352227
1103073,1117072,1,10.903837861644996
1103073,1118051,2,9.389239436123418
1103073,1118052,1,9.805704128586857
1103073,1118053,1,9.273961546378425
1103073,1118057,2,10.37612053057293
1103073,1118061,1,10.193449505511799
1103073,1119054,5,3.557409825933384
1103073,1119055,1,6.288716188040943
1103073,1119056,1,5.654334547364337
1103073,1119061,1,7.138375741507296
1103073,1119062,2,6.619400014760925
1103073,1119065,2,6.021836349242453
1103073,1119066,1,5.4227418405867525
1103073,1119068,2,5.839337758416862
1103073,1119072,1,7.027238070154936
1103073,1119073,3,5.409658356995044
1103073,1119074,1,5.360508990319251
1103073,1119075,1,6.2786003770755805
1103073,1119076,1,6.885072204028823
1103073,1120052,5,3.324420127404456
1103073,1120054,2,3.6362881717244684
1103073,1120055,2,4.678344570620518
1103073,1120056,4,4.2635997386141415
1103073,1120063,2,5.564736065535546
1103073,1120065,1,4.4970444345082505
1103073,1120068,8,4.285088294348631
1103073,1120069,1,6.66675408438725
1103073,1120071,3,2.5705301818758457
1103073,1120072,4,2.4389573153715687
1103073,1120073,4,3.5019861150411513
1103073,1121054,2,4.482205414172494
1103073,1121058,1,6.9233234522951115
1103073,1121063,1,7.458515107265315
1103073,1121066,3,6.682633193199271
1103073,1121068,1,6.497644926671545
1103073,1121069,2,5.8912629867103385
1103073,1121072,2,7.400272796105112
1103073,1121073,5,8.59024034284993
1103073,1121078,1,5.225607949578971
1103073,1121082,1,8.31358506219134
1103073,1122051,1,6.581619778817476
1103073,1122052,1,6.943251016969059
1103073,1122062,1,5.525477035267183
1103073,1122063,1,6.505464186999746
1103073,1122066,2,8.199039858087325
1103073,1123052,1,5.516891081468846
1103073,1123064,3,6.744287894696316
1103073,1123066,1,7.843422407574415
1103073,1123067,2,8.533230806788145
1103073,1123079,1,9.256739037650473
1103073,1124055,1,17.006366813968096
1103073,1124058,1,12.994741151962712
1103073,1124059,1,14.244841178764794
1103073,1124071,1,10.43081392373704
1103073,1124077,2,11.706211782743814
1103073,1124080,1,11.286235175832868
1103073,1124081,1,15.33997126665257
1103073,1125055,1,16.527828579607863
1103073,1125058,1,14.053983938076792
1103073,1125059,1,15.468676212100195
1103073,1125065,1,13.903270362457093
1103073,1125072,1,14.915019121295034
1103073,1125073,1,13.7244335144595
1103074,1101054,1,6.0649329508401175
1103074,1101056,1,9.132918183464396
1103074,1101061,5,4.453828783865794
1103074,1101068,1,4.315903367906045
1103074,1101072,1,6.139269850316652
1103074,1102054,3,3.384999566615473
1103074,1102055,3,3.512859780025612
1103074,1102057,2,2.4309333460554092
1103074,1102058,1,2.081311888923789
1103074,1102059,2,3.130755387101986
1103074,1102060,1,3.385538448878798
1103074,1102065,2,3.273050599427543
1103074,1102069,2,3.2619155186329576
1103074,1102070,1,1.9691419568769024
1103074,1102071,6,1.4692176867399127
1103074,1102072,1,2.3411408922258685
1103074,1103051,3,2.641637696744027
1103074,1103052,7,1.9942180911924798
1103074,1103053,2,2.9833183477379257
1103074,1103059,2,4.164826989750904
1103074,1103063,1,3.7814777935696084
1103074,1103064,2,4.822749323102915
1103074,1103065,5,1.1810188699469442
1103074,1103066,5,1.3072829143970774
1103074,1103069,2,2.2378684692697326
1103074,1103070,1,1.3113539643076093
1103074,1103071,1,3.6101228587221796
1103074,1103072,2,3.4602121455109334
1103074,1103073,6,3.459843213881469
1103074,1103074,3,0.0
1103074,1104055,1,4.19723211993979
1103074,1104056,1,3.6131107914266267
1103074,1104057,1,3.0172726453176058
1103074,1104062,2,1.855126840974356
1103074,1104071,1,3.9101286324369817
1103074,1104072,1,2.020208705065032
1103074,1104073,1,1.0627483525439485
1103074,1105063,1,8.822831954855577
1103074,1105066,2,5.797794799109451
1103074,1106081,3,4.877664590195364
1103074,1106083,1,6.133911756397655
1103074,1107052,1,8.628342041327487
1103074,1107059,1,10.31951863947239
1103074,1108065,1,9.653714733555342
1103074,1108071,1,8.320565074016065
1103074,1108082,1,5.5313497696803635
1103074,1109061,1,10.58877070491231
1103074,1109069,1,9.671327413607738
1103074,1109070,1,10.34409645229991
1103074,1111052,1,11.501265051655553
1103074,1111056,1,13.082751447271841
1103074,1112052,1,10.673494729082925
1103074,1112057,1,11.935858911095465
1103074,1112065,1,10.972204579508789
1103074,1112071,1,12.734738105829774
1103074,1112072,1,11.848673738250008
1103074,1113070,3,8.703233526625949
1103074,1113073,1,5.154619953544402
1103074,1113074,1,5.071093133892454
1103074,1113075,1,6.4246828149390245
1103074,1113076,2,7.519924413051475
1103074,1114059,2,5.702943451952562
1103074,1114060,1,5.918370677863576
1103074,1114066,2,7.734567157192018
1103074,1114070,1,9.960296305193145
1103074,1114071,1,7.967733406813346
1103074,1114074,1,11.66979782808007
1103074,1114076,1,7.177820192034374
1103074,1114077,2,4.439226207805366
1103074,1115053,1,12.410536800382923
1103074,1116061,1,13.72988792826907
1103074,1116064,1,15.635046725128015
1103074,1116065,1,13.833671250164727
1103074,1116067,1,15.958635872646425
1103074,1116070,1,16.961664603874027
1103074,1116071,1,18.48754063208668
1103074,1116074,1,14.605364405367498
1103074,1117051,2,11.26218603455534
1103074,1117052,2,12.496753865289794
1103074,1117054,1,11.369315952250474
1103074,1117056,1,11.057421213406476
1103074,1118052,1,12.853963852159659
1103074,1118060,1,12.087993086308247
1103074,1119054,3,6.980548724130145
1103074,1119056,1,8.99578849141589
1103074,1119065,1,9.447875065842396
1103074,1119073,4,8.864955275295054
1103074,1120053,1,6.315797755110501
1103074,1120055,2,7.777191898286412
1103074,1120056,1,7.236239252277959
1103074,1120067,1,6.742545793935028
1103074,1120068,1,7.6265755544033365
1103074,1120071,2,5.047590643511289
1103074,1120072,6,5.6676236177380055
1103074,1121052,2,8.288961913566816
1103074,1121071,1,11.407655413069866
1103074,1121079,1,7.156850331833922
1103074,1122052,1,5.712183354000951
1103074,1122054,3,4.418593809514492
1103074,1122060,1,4.178000516026902
1103074,1122066,1,7.654162270200357
1103074,1123051,1,1.8690058015255062
1103074,1123052,6,3.343312007892079
1103074,1123058,1,5.403858178122397
1103074,1123060,1,6.753545000999858
1103074,1123064,8,4.803174857049098
1103074,1123066,3,6.17896896694827
1103074,1123067,1,6.671942623082497
1103074,1123077,1,2.556544480981881
1103074,1123078,1,4.182110220678583
1103074,1123079,1,6.713748095807353
1103074,1123080,2,7.837959731944323
1103074,1124060,1,11.924030821221638
1103074,1124064,1,8.5525463018748
1103074,1124066,1,10.158560605335316
1103074,1124071,1,7.606008453473166
1103074,1124077,1,8.54391588520918
1103074,1124078,1,6.864847397176096
1103074,1125066,1,10.755956255665073
1103074,1125073,1,10.30396475321413
1104052,1101061,1,3.670338243865769
1104052,1102052,1,4.711083687221793
1104052,1102054,1,4.522017369879784
1104052,1102055,5,3.827706839442311
1104052,1102057,1,3.0284125641887676
1104052,1102058,1,2.333598901715508
1104052,1102065,2,0.5511823904463513
1104052,1102067,6,0.9804924752664348
1104052,1102069,1,1.3144237486211017
1104052,1102071,2,2.0118262675693916
1104052,1102072,4,1.2328082508201617
1104052,1102073,1,0.8013303298161816
1104052,1103073,1,6.382672047113346
1104052,1104052,9,0.0
1104052,1104054,6,1.318621791773565
1104052,1104055,6,1.6113308286561607
1104052,1104056,12,0.7872457340302779
1104052,1104057,2,0.5594926038225129
1104052,1104059,1,0.9009900643774629
1104052,1104062,3,1.8991582474878588
1104052,1104065,1,2.6227541543971906
1104052,1104067,1,3.680656387236911
1104052,1104068,1,3.2177954715556782
1104052,1104069,2,3.5019101522557925
1104052,1104071,1,0.6114592372222335
1104052,1104072,1,1.3138447857624824
1104052,1104073,1,2.397236771595245
1104052,1105053,1,4.515533789920909
1104052,1105059,1,4.906534941290336
1104052,1105061,2,5.999519735587569
1104052,1105063,2,6.960631849786069
1104052,1105064,1,5.471268405584071
1104052,1105065,1,6.065254203932388
1104052,1105066,3,5.069349689482601
1104052,1105067,2,4.420170750216691
1104052,1106073,1,4.403672842168519
1104052,1106081,1,1.6213155759351707
1104052,1106082,1,2.6059142597588574
1104052,1106083,1,2.8337913619694817
1104052,1106087,1,3.6431662754105516
1104052,1106089,1,4.902411539224111
1104052,1106090,1,5.7816465613287304
1104052,1107061,1,6.667435912883949
1104052,1107070,1,7.871889281379635
1104052,1108072,1,4.897368195940198
1104052,1108078,2,6.70010183514656
1104052,1108085,1,5.985565191502764
1104052,1109065,1,8.787240532128434
1104052,1110055,1,11.596694485277894
1104052,1114076,1,9.20251632021326
1104052,1119054,2,9.602902493161322
1104052,1119076,1,13.016174491031693
1104052,1121080,1,11.75388292783495
1104052,1122052,1,8.081754815474634
1104052,1122053,1,8.60748082099249
1104052,1122055,1,5.045128571871775
1104052,1123052,1,5.514967369019583
1104052,1123058,2,5.891669512924743
1104052,1123059,1,5.825918401476092
1104052,1123072,1,10.132696540801774
1104052,1123075,1,10.499001334928751
1104052,1124062,1,10.214377838349767
1104052,1124068,1,11.956589716914419
1104052,1124075,1,8.38756939009815
1104052,1124081,1,12.67363908234765
1104052,1125065,1,9.36147770653297
1104052,1125066,2,9.321869271845502
1104052,1125071,1,11.069078314584603
1104052,1125073,2,8.544897681658343
1104052,1125074,1,10.699127574577052
1104054,1101053,1,6.2414672033165655
1104054,1101071,1,1.9003661344804552
1104054,1101073,1,4.369344678021992
1104054,1102054,1,5.745707348506599
1104054,1102058,1,3.6237986897882943
1104054,1102059,2,3.260436839560627
1104054,1102060,1,3.879519133604981
1104054,1102065,2,1.6895719109896774
1104054,1102070,2,3.1839697314618385
1104054,1103066,2,5.149138467245601
1104054,1103071,1,6.827330646417207
1104054,1104052,7,1.318621791773565
1104054,1104054,6,0.0
1104054,1104055,3,1.155251798574241
1104054,1104056,8,1.0347849475774018
1104054,1104057,6,1.556693092529666
1104054,1104058,2,1.9380118487435545
1104054,1104059,2,2.0647555315018873
1104054,1104065,3,3.026720406794943
1104054,1104066,4,2.0865465871949596
1104054,1104067,1,3.6835006111775823
1104054,1104068,2,2.908130925607564
1104054,1104070,3,1.8341496660604126
1104054,1104071,4,0.967101789606671
1104054,1104072,3,2.5582790916074716
1104054,1104073,1,3.5694932214091546
1104054,1105053,1,3.973779756574401
1104054,1105054,2,3.3443007175483865
1104054,1105057,2,3.655949023843427
1104054,1105058,2,4.773804095371592
1104054,1105059,1,4.0896098519426145
1104054,1105060,1,4.9568253203148815
1104054,1105061,3,5.103405934094465
1104054,1105062,1,6.032221227076013
1104054,1105063,2,6.06952926980364
1104054,1105065,1,5.687898174369715
1104054,1106071,1,3.0536619819777653
1104054,1106073,1,3.1032691040807032
1104054,1106081,1,1.144564873875223
1104054,1106082,2,1.80638937659787
1104054,1106083,2,1.5702069142520165
1104054,1106084,1,2.330235620124535
1104054,1106086,2,1.8533548260685142
1104054,1106087,4,2.4815730005118617
1104054,1107052,1,4.105450524992169
1104054,1107057,1,4.724221589425819
1104054,1107064,1,6.320170351959459
1104054,1107071,1,4.8966093769037595
1104054,1107073,1,7.035038468913298
1104054,1108060,1,2.4711195270078754
1104054,1108062,1,4.48373517306357
1104054,1108072,1,3.987144754636921
1104054,1108081,1,5.0121105594742685
1104054,1108084,2,3.352022172744348
1104054,1108085,1,4.876289065773465
1104054,1111058,1,8.45196268004043
1104054,1111064,1,10.788305459580615
1104054,1111078,1,8.710527299661322
1104054,1112051,1,10.196365294123199
1104054,1113070,1,10.560228609482946
1104054,1113073,2,7.273784149124076
1104054,1113075,1,8.774732143779156
1104054,1114077,1,7.575423748981517
1104054,1115053,1,15.633486413236866
1104054,1115058,1,17.81052478251573
1104054,1115066,1,18.786669879742043
1104054,1116063,2,17.3167829172432
1104054,1119054,1,10.91017847260558
1104054,1119055,1,13.564117221078757
