TRAVEL_MODE,ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
WK,1120073,1120073,1,0.0
PT,1120053,1111072,1,20.65772679009116
WK,1118054,1118054,1,0.0
WK,1112071,1112071,1,0.0
WK,1125074,1125063,1,1.120746090566637
PT,1117052,1122060,1,11.300669613326058
WK,1105063,1105063,1,0.0
PT,1115069,1115057,1,3.535982184015745
PT,1109063,1110060,1,2.8402437642228544
VH,1123060,1122053,1,4.445184221860102
WK,1120054,1120053,1,1.1689532820084525
WK,1117056,1117056,1,0.0
PT,1114073,1114071,1,1.8091860325083384
VH,1115069,1115064,1,0.9423872434968679
WK,1105060,1105053,1,1.1259034296264336
WK,1105053,1105053,1,0.0
VH,1124056,1124055,1,0.7223965929547655
WK,1115069,1115065,1,0.5937948063731774
WK,1119054,1119063,1,1.828562857678167
PT,1116067,1116069,1,2.7816656072157597
PT,1123071,1102052,1,12.073481786849525
WK,1114077,1114077,1,0.0
PT,1115070,1115051,1,2.134559509640432
VH,1116074,1116067,1,1.3610696301875411
VH,1105053,1105055,1,2.1209340525898175
PT,1105067,1122052,1,5.926471222067679
PT,1109074,1110054,1,2.7016477671300616
VH,1123058,1123066,1,3.4046084262494802
PT,1119056,1119074,1,1.3206491536178324
VH,1123077,1124080,1,5.6748358822249605
WK,1110060,1110060,1,0.0
WK,1122067,1122067,1,0.0
PT,1107069,1104068,1,8.522165126902172
WK,1111058,1111059,1,0.9745501476332977
PT,1120071,1119054,1,3.967651979010414
PT,1120073,1103072,1,4.4289542410832325
VH,1107073,1107073,1,0.0
WK,1102055,1102057,1,1.137166315949909
VH,1114078,1102068,1,1.302727712444493
WK,1103052,1103074,1,1.9942180911924798
WK,1112055,1112072,1,1.2169976287845121
VH,1118057,1118054,1,2.59255190501847
PT,1120068,1113073,1,6.84932923280543
PT,1124081,1123058,1,7.237330532642348
PT,1116072,1123053,1,20.808469397890654
PT,1106080,1106081,1,1.8638221928100231
WK,1102055,1102059,1,1.7063807200428465
VH,1116059,1115051,1,1.7460962797805895
PT,1113070,1101061,1,6.0347730040085
WK,1124081,1124081,1,0.0
WK,1117071,1117061,1,1.4638788533317193
PT,1114077,1113075,1,2.18596192673111
VH,1125053,1125063,1,1.6379092616965978
WK,1102055,1102055,1,0.0
WK,1108072,1108084,1,1.2395773666714731
VH,1114074,1103073,1,9.014642361327764
WK,1120068,1119070,1,2.4970084151748613
WK,1118060,1118060,1,0.0
WK,1110062,1110062,1,0.0
WK,1107071,1105058,1,2.750709836883564
WK,1104071,1104052,1,0.6114592372222335
WK,1107064,1107065,1,0.7811014116324161
WK,1119075,1119065,1,0.5170413127748023
PT,1113066,1113075,1,4.075307005037322
VH,1119076,1117071,1,2.3547636324975687
PT,1123058,1117051,1,15.693321778743055
WK,1101073,1101073,1,0.0
WK,1122062,1122064,1,1.1862472806821907
PT,1120068,1117052,1,4.8944167956227
PT,1111066,1111065,1,2.9826596108862424
PT,1124080,1123052,1,5.985228467106777
PT,1109062,1108082,1,4.931007981274584
PT,1113070,1121057,1,11.299205692311514
WK,1111051,1111051,1,0.0
WK,1109069,1110060,1,2.861293106562588
PT,1116070,1116067,1,2.1433708541900134
WK,1125073,1125063,1,1.113917697053547
PT,1120063,1120073,1,2.068139558443788
WK,1107064,1107065,1,0.7811014116324161
WK,1121073,1121073,1,0.0
WK,1109064,1109075,1,1.6177671845447377
PT,1105066,1124061,1,4.397768304284916
PT,1108082,1108063,1,1.937041522818965
WK,1101073,1101073,1,0.0
WK,1105064,1104067,1,2.2196089330895545
PT,1122051,1115052,1,14.337794277028282
PT,1122060,1124071,1,7.000410267293743
PT,1115066,1115066,1,0.0
WK,1117071,1117071,1,0.0
PT,1124075,1124075,1,0.0
WK,1119074,1119074,1,0.0
WK,1105057,1105056,1,1.0207634998940125
WK,1123071,1122067,1,2.789754372007277
WK,1112074,1112074,1,0.0
VH,1104066,1105066,1,3.0833667665095423
PT,1125053,1113073,1,16.626466004628845
VH,1118053,1118051,1,2.1624829971056405
VH,1115064,1115064,1,0.0
VH,1123067,1123063,1,1.5654686820962722
WK,1117056,1117056,1,0.0
PT,1114078,1113074,1,0.8475937417324846
WK,1119062,1119062,1,0.0
VH,1122051,1123058,1,4.770688773021503
PT,1103053,1118060,1,11.030271636936238
PT,1122053,1122066,1,2.102151810973668
WK,1121062,1121062,1,0.0
PT,1115066,1115069,1,2.706980159450686
WK,1117054,1117055,1,0.8522525104568291
PT,1122051,1122067,1,4.585242323546106
PT,1116061,1120053,1,10.800210800993936
PT,1123065,1107060,1,11.187755099792929
WK,1111077,1110062,1,0.9123096180558252
WK,1106080,1106082,1,0.9078836498222185
WK,1103074,1103070,1,1.3113539643076093
WK,1104056,1104056,1,0.0
WK,1102068,1102068,1,0.0
WK,1115063,1115063,1,0.0
WK,1105058,1105056,1,1.0319832272951692
PT,1118059,1119054,1,9.883894423557983
WK,1114070,1114070,1,0.0
PT,1108058,1101071,1,2.798250119344093
VH,1105062,1105061,1,1.7704862414210376
WK,1110056,1110055,1,1.0912345076741614
PT,1124051,1125053,1,3.0986756614280275
PT,1125054,1125073,1,2.8432570212484025
WK,1122061,1122062,1,1.3463955274151342
PT,1104055,1105054,1,2.5500244765731046
WK,1114066,1114066,1,0.0
WK,1118055,1118055,1,0.0
WK,1112071,1112071,1,0.0
VH,1106087,1106087,1,0.0
PT,1110051,1108082,1,7.415284502464876
PT,1122057,1122051,1,2.0857969568096166
WK,1114073,1114073,1,0.0
WK,1113068,1112059,1,1.3358860072348224
VH,1101061,1109073,1,5.250026335322131
VH,1123079,1122066,1,5.185465895117334
PT,1108082,1111059,1,7.111052069047486
PT,1110061,1123064,1,15.184558297351353
WK,1123060,1123063,1,0.9870099488147938
PT,1108060,1123073,1,11.77970688950919
PT,1117054,1118055,1,1.9163459181651847
WK,1116055,1116073,1,1.1670508268201192
VH,1111076,1111073,1,1.9902349163441007
WK,1115052,1115052,1,0.0
PT,1101069,1122051,1,10.233037602073788
WK,1104055,1104055,1,0.0
PT,1121071,1118057,1,1.8693594627026526
PT,1121083,1121061,1,3.235923114096247
PT,1104057,1104052,1,0.5594926038225129
WK,1106084,1106083,1,0.9097788878080144
WK,1125061,1125073,1,1.4489857302304492
PT,1112051,1113070,1,3.3181897841344936
VH,1110062,1110052,1,1.3233684273181776
WK,1122053,1122063,1,2.3183748477945794
PT,1125053,1102055,1,14.320861480753498
PT,1110062,1102060,1,10.691362113373707
WK,1108084,1108084,1,0.0
PT,1109065,1109075,1,1.752522357077093
PT,1111078,1123064,1,16.065230610013543
WK,1110060,1110061,1,0.7222811594188547
WK,1112068,1113071,1,1.642264392261297
PT,1114072,1106083,1,12.413687415238211
PT,1101061,1102054,1,2.317821080422438
WK,1106082,1108060,1,0.9613279662066754
WK,1102059,1102059,1,0.0
PT,1108084,1109060,1,4.496506341690061
PT,1122053,1111069,1,20.464384118562858
PT,1112060,1112051,1,1.840049519491621
PT,1120070,1119069,1,1.2864908549852982
PT,1116055,1116053,1,1.1034322646331431
PT,1104056,1104071,1,1.036188610221879
VH,1113071,1115071,1,4.9415299613996595
PT,1124057,1124059,1,1.0393937825139088
VH,1111077,1111056,1,3.5587849946889785
WK,1110052,1110054,1,0.604337547391552
PT,1119054,1120065,1,5.751307376999103
WK,1121063,1120065,1,2.9729750919475912
WK,1105055,1105058,1,1.4889154352474552
WK,1108083,1108083,1,0.0
PT,1120055,1119073,1,2.778370477538101
PT,1120072,1119066,1,3.259387126984396
WK,1120073,1120073,1,0.0
WK,1121081,1121081,1,0.0
VH,1111052,1108085,1,3.0058922040140637
VH,1101061,1108063,1,3.5805844291434106
PT,1119074,1119063,1,1.449844956026552
VH,1108068,1108071,1,0.8119756556682551
PT,1119076,1119073,1,1.6342915251961823
WK,1111079,1111079,1,0.0
WK,1111078,1111058,1,0.9450852050729703
WK,1117070,1117070,1,0.0
PT,1119073,1103071,1,6.331610679003676
PT,1115071,1116051,1,1.9429202879383256
PT,1119073,1119063,1,0.8792593318364069
WK,1113073,1113073,1,0.0
PT,1117052,1117054,1,1.9465786719799663
PT,1115061,1116074,1,1.5266988382861904
WK,1124071,1124071,1,0.0
PT,1112052,1114066,1,7.139135503750914
PT,1122067,1122053,1,4.980277180066229
PT,1123073,1123080,1,2.055665194493609
WK,1111079,1111079,1,0.0
PT,1118051,1116063,1,7.1160171850803895
WK,1112072,1112055,1,1.2169976287845121
PT,1117069,1118051,1,5.66727816559293
VH,1112071,1112065,1,5.277187366132726
PT,1110063,1117072,1,24.245071969108054
WK,1108082,1108082,1,0.0
WK,1115065,1115051,1,0.9442260144618054
PT,1122052,1123059,1,3.152225669168761
VH,1123077,1123051,1,1.1799179748293418
PT,1116054,1119075,1,7.521884565728654
WK,1112060,1112065,1,1.478468505559929
WK,1124075,1124075,1,0.0
VH,1118054,1118055,1,0.7481262828839468
PT,1113068,1113070,1,1.413480673783489
WK,1113064,1113066,1,0.9567497145829078
WK,1104070,1104070,1,0.0
WK,1121083,1121083,1,0.0
PT,1120067,1120068,1,4.034585119758653
WK,1103071,1103071,1,0.0
PT,1112051,1101061,1,5.881768489877974
WK,1106088,1106088,1,0.0
VH,1108077,1108077,1,0.0
PT,1104071,1104054,1,0.967101789606671
VH,1117054,1117054,1,0.0
WK,1104056,1104056,1,0.0
WK,1123052,1123052,1,0.0
WK,1105063,1105063,1,0.0
PT,1122057,1124071,1,5.792145002563047
PT,1124068,1101053,1,16.801139136513463
PT,1107060,1107071,1,0.8230116154135743
WK,1121062,1121062,1,0.0
WK,1103053,1103053,1,0.0
VH,1111076,1111077,1,3.5743598282615996
VH,1118051,1108060,1,17.597570440238542
PT,1121061,1115066,1,10.282590484234515
WK,1118058,1118058,1,0.0
PT,1124056,1124065,1,2.6531624096650845
VH,1105055,1102054,1,8.921824074098181
VH,1116072,1116071,1,1.0026227950198698
PT,1108072,1117069,1,22.572745178884773
WK,1125054,1125053,1,0.7644687429013556
PT,1120054,1121073,1,5.610495720690954
WK,1105055,1105055,1,0.0
PT,1104056,1119074,1,12.049000007927253
PT,1106087,1102060,1,6.354801249764381
PT,1108077,1108082,1,4.5256839051996
WK,1114069,1114069,1,0.0
WK,1115071,1115052,1,1.0143693643937104
PT,1112067,1113073,1,5.110469411404868
VH,1114072,1114071,1,0.8628445308639197
PT,1111079,1111079,1,0.0
VH,1104068,1105065,1,2.8548564012246254
WK,1108084,1108084,1,0.0
VH,1118061,1122051,1,10.411832886712432
WK,1124053,1124053,1,0.0
WK,1123079,1123063,1,1.0230734105714439
VH,1123058,1119054,1,11.81129734592926
VH,1116058,1116054,1,2.168935859867884
WK,1105064,1105066,1,0.9187506025695232
PT,1108061,1113073,1,5.773783944702027
WK,1121065,1121082,1,2.093835918236108
WK,1119076,1119076,1,0.0
PT,1120073,1120070,1,4.754006827331941
PT,1124071,1104055,1,6.682320917180553
WK,1123051,1123051,1,0.0
PT,1117056,1121083,1,3.7509150205322324
WK,1110064,1110064,1,0.0
PT,1104071,1104054,1,0.967101789606671
VH,1118057,1124069,1,19.572975942116994
PT,1105060,1123058,1,3.665664153609266
WK,1116074,1116067,1,1.3610696301875411
PT,1104058,1109060,1,9.63837212312895
WK,1111072,1111072,1,0.0
PT,1123065,1123079,1,1.9127728324835953
PT,1114070,1101061,1,8.526790118197717
WK,1106089,1106089,1,0.0
WK,1114076,1114068,1,1.4421937470566044
PT,1111073,1123064,1,18.741374021894003
WK,1125063,1125073,1,1.113917697053547
VH,1101058,1113068,1,3.3296753143721234
WK,1114077,1114077,1,0.0
PT,1102068,1115051,1,8.67245384803074
WK,1123076,1123076,1,0.0
PT,1122064,1122056,1,3.6949800069182746
WK,1125054,1125054,1,0.0
WK,1110063,1110063,1,0.0
WK,1106087,1106087,1,0.0
PT,1123078,1124064,1,4.4466657809201005
WK,1111064,1111064,1,0.0
WK,1124079,1124080,1,1.4404144002170138
WK,1102052,1102055,1,0.8833948999451234
PT,1123051,1123064,1,3.0278575107298873
PT,1119074,1123064,1,11.490470012117806
PT,1116063,1115057,1,1.286118367346736
VH,1118054,1118052,1,1.6734171814657202
WK,1115058,1115066,1,1.428993665187235
WK,1104056,1104056,1,0.0
PT,1123060,1123080,1,1.0845299284772505
WK,1109069,1109070,1,1.1588397179827288
WK,1108083,1108083,1,0.0
PT,1122055,1112072,1,14.006142886688973
PT,1112072,1123064,1,16.64987583313086
PT,1121058,1121061,1,2.0542869909002697
WK,1120071,1120071,1,0.0
PT,1118051,1117064,1,3.0360008662798315
WK,1117064,1117064,1,0.0
WK,1114073,1114073,1,0.0
PT,1111053,1111058,1,1.781305934444
WK,1103074,1103074,1,0.0
WK,1102060,1102055,1,1.1176103926537038
PT,1119056,1119076,1,2.147477707108243
WK,1123072,1123072,1,0.0
WK,1121068,1121069,1,0.7944884404732158
PT,1116071,1119054,1,12.525869610432995
WK,1122057,1122060,1,1.3488074479197418
PT,1119072,1118051,1,2.803798608717203
PT,1105054,1123079,1,5.871719054814877
PT,1122053,1122051,1,0.9458645851243701
WK,1111058,1111059,1,0.9745501476332977
WK,1122054,1122054,1,0.0
VH,1123078,1123078,1,0.0
PT,1120055,1121080,1,2.4020631570431847
PT,1102059,1108084,1,4.423753249856661
VH,1119061,1120067,1,8.146623028597045
PT,1102055,1122054,1,7.8540522692730885
VH,1103073,1125072,1,14.915019121295034
PT,1111060,1111056,1,1.982740350383042
PT,1106088,1101061,1,7.29782122850095
WK,1116054,1116065,1,1.0823220747626892
WK,1125053,1125053,1,0.0
WK,1115069,1115070,1,0.7788284972231984
PT,1108063,1108063,1,0.0
PT,1119072,1119061,1,2.9435850818252396
VH,1115066,1116069,1,6.33008632241462
WK,1123053,1123053,1,0.0
PT,1105066,1106087,1,3.847667108076328
VH,1114063,1114066,1,1.669898138656695
WK,1107060,1107060,1,0.0
WK,1119054,1119054,1,0.0
PT,1104056,1111052,1,8.451805405505036
WK,1122055,1122055,1,0.0
VH,1122062,1122060,1,1.7436213257706017
VH,1112052,1112071,1,2.4449796431423434
VH,1119056,1116054,1,5.9587231715065805
VH,1114077,1102068,1,1.1621272638654274
WK,1113052,1113052,1,0.0
VH,1104058,1104062,1,1.0907046598739303
WK,1109065,1109065,1,0.0
WK,1101069,1101068,1,0.428972722216213
WK,1103051,1103051,1,0.0
PT,1110065,1110065,1,0.0
PT,1119054,1115064,1,6.067315618682588
PT,1117072,1117055,1,3.676362876726398
WK,1111079,1111079,1,0.0
VH,1122053,1114059,1,8.598270601521211
WK,1107054,1105058,1,1.27482703013886
WK,1107068,1107071,1,1.242773660657803
WK,1105063,1105063,1,0.0
PT,1119076,1102054,1,8.766600144804995
WK,1106084,1106088,1,1.1456687412723414
PT,1119076,1119076,1,0.0
PT,1113075,1113064,1,3.2795266825802347
PT,1101058,1112051,1,4.6020305025189225
VH,1101073,1105061,1,9.4431047010877
PT,1122065,1125061,1,14.453947566532465
WK,1106080,1106080,1,0.0
WK,1118057,1118060,1,1.1246678490203577
WK,1106071,1106071,1,0.0
VH,1124065,1125070,1,3.3257534020378876
WK,1113070,1113075,1,2.333224734486679
WK,1105067,1105067,1,0.0
VH,1119074,1114073,1,5.2050150439847025
PT,1123077,1123059,1,2.4522868240587816
PT,1123064,1104057,1,6.225633102586642
PT,1109064,1101061,1,8.24780555424051
VH,1101064,1110061,1,7.256622377844961
PT,1116067,1116071,1,4.148071676648276
PT,1106089,1124069,1,13.957428871331523
VH,1107069,1107070,1,1.1539495961435757
PT,1114066,1112051,1,5.76670204279456
PT,1102055,1108083,1,4.48864535147644
WK,1106080,1106080,1,0.0
VH,1102055,1103066,1,2.5478384590599017
WK,1124061,1124062,1,0.7495757726558429
VH,1119061,1119061,1,0.0
WK,1113075,1113075,1,0.0
VH,1125054,1125074,1,1.2008128008640782
PT,1109069,1109069,1,0.0
PT,1108078,1104070,1,6.642500629971506
PT,1117054,1112060,1,12.152742613656798
WK,1110063,1110063,1,0.0
WK,1124080,1124069,1,4.267629125021762
WK,1104059,1104072,1,0.518899900043928
WK,1112066,1112065,1,0.7149888430919544
WK,1107070,1107069,1,1.1539495961435757
VH,1117054,1119065,1,2.584004594125196
WK,1125067,1125074,1,1.6507786506435982
VH,1111066,1111060,1,1.8745316026804546
PT,1120071,1122051,1,5.418571698811424
PT,1115051,1115066,1,3.598210280216729
WK,1123052,1123052,1,0.0
WK,1103071,1103071,1,0.0
WK,1105060,1105059,1,1.0902156087612502
VH,1115060,1117054,1,6.398934819891473
VH,1111065,1111077,1,3.8658880751427693
WK,1112059,1112065,1,1.5929675549057885
WK,1115053,1115051,1,2.151209085946077
WK,1123064,1123064,1,0.0
WK,1107060,1107052,1,0.7415531914018593
VH,1113064,1101056,1,2.9153687703080977
VH,1119066,1119068,1,0.9054978322216347
WK,1106089,1111053,1,3.0772701978365253
VH,1123075,1123074,1,2.1066997027341205
VH,1106091,1104055,1,1.5399952154720797
VH,1107073,1107059,1,1.5916907328372194
WK,1106082,1108060,1,0.9613279662066754
WK,1119068,1119068,1,0.0
PT,1120070,1120054,1,2.0889618282214717
VH,1112058,1113068,1,2.9234682392427165
VH,1122063,1104065,1,8.813076769934195
WK,1123052,1122057,1,1.124356636091318
WK,1108060,1108060,1,0.0
WK,1108066,1108066,1,0.0
VH,1124066,1123073,1,1.6891573936651387
PT,1122057,1120065,1,4.444004626730443
PT,1116064,1119054,1,9.657346513084295
WK,1110055,1110056,1,1.0912345076741614
PT,1108066,1105060,1,9.434800028465148
PT,1119065,1119073,1,0.8759787250294513
PT,1111078,1123052,1,15.021492433805717
PT,1124064,1124065,1,2.670391859766253
PT,1115071,1103069,1,9.5905787201928
PT,1122068,1122051,1,5.58948972624347
PT,1120073,1122063,1,3.03947674086683
VH,1114066,1112067,1,3.4906673674285664
VH,1104058,1104058,1,0.0
PT,1112059,1112060,1,0.7863440979375705
WK,1108060,1108060,1,0.0
WK,1102073,1102069,1,0.7173659284816648
WK,1105064,1105065,1,0.7343587968019594
PT,1121066,1117054,1,4.100895687619762
VH,1123052,1102052,1,7.420629915856972
WK,1106086,1106086,1,0.0
WK,1104065,1104065,1,0.0
WK,1105066,1105066,1,0.0
WK,1122064,1122064,1,0.0
WK,1102071,1102071,1,0.0
VH,1114076,1114063,1,0.7912839919324027
VH,1113076,1123064,1,12.025984751752867
PT,1105060,1105053,1,1.1259034296264336
PT,1101064,1111066,1,10.241796553366171
WK,1122057,1122057,1,0.0
WK,1118052,1118052,1,0.0
WK,1115064,1115072,1,0.7487773490396515
PT,1120055,1120055,1,0.0
PT,1110055,1104056,1,11.80643976099086
PT,1113074,1113075,1,1.3642609395226146
PT,1122057,1122060,1,1.3488074479197418
WK,1118051,1118057,1,3.0062240084426537
WK,1111077,1111077,1,0.0
WK,1124067,1124067,1,0.0
WK,1106087,1104070,1,1.2758382442223688
PT,1122063,1102069,1,10.54980004934659
PT,1112066,1112065,1,0.7149888430919544
WK,1105066,1105067,1,0.6995923088868164
VH,1117056,1117071,1,0.9419915348568495
VH,1106084,1106083,1,0.9097788878080144
PT,1116061,1102059,1,13.522320165241712
WK,1121052,1121052,1,0.0
WK,1122066,1122067,1,2.906371519207784
PT,1111052,1104067,1,10.838520805291717
VH,1122053,1121063,1,3.8696010658068944
WK,1103053,1102057,1,2.2152519827270853
WK,1109071,1109071,1,0.0
WK,1122055,1122057,1,1.3857822782275178
VH,1119054,1119076,1,3.4148478162215934
PT,1106084,1106088,1,1.1456687412723414
WK,1105065,1105064,1,0.7343587968019594
PT,1122067,1119054,1,13.456023374893883
PT,1108081,1119054,1,9.713505745510716
WK,1115072,1115064,1,0.7487773490396515
PT,1111052,1105054,1,9.222879548080197
PT,1106073,1113073,1,9.872686245600969
VH,1112051,1113075,1,4.675768238929765
VH,1112057,1112052,1,2.8709349588271484
WK,1122055,1123052,1,1.3470592774300592
PT,1123066,1120055,1,9.538392459410643
PT,1111065,1111069,1,2.2605773056805303
VH,1123058,1107064,1,11.10267482932387
WK,1112073,1113070,1,1.266439487277861
WK,1118051,1118051,1,0.0
WK,1116067,1116067,1,0.0
WK,1105063,1105062,1,1.6950883303578004
VH,1107057,1123052,1,9.323076316811708
WK,1110055,1110055,1,0.0
PT,1119062,1115066,1,5.797065660213935
VH,1118051,1118059,1,4.489480967898924
WK,1106081,1106081,1,0.0
PT,1108081,1119061,1,12.426107374374693
PT,1104055,1104067,1,2.5287724824132
PT,1117056,1117067,1,4.170924828556224
WK,1117064,1117062,1,1.4840252902699187
PT,1117064,1123077,1,16.170485480173053
WK,1108066,1108066,1,0.0
WK,1123079,1123058,1,1.7253445885778604
PT,1121069,1121083,1,1.625438385302586
WK,1124065,1124057,1,1.3973205693232627
PT,1104068,1107059,1,6.860600722371986
WK,1120069,1120070,1,1.0712347298880627
WK,1118059,1118058,1,1.6956165067428628
VH,1101064,1106073,1,5.6349692274230545
WK,1102071,1104073,1,1.0196620301565855
PT,1111072,1113073,1,14.157598199145362
WK,1118061,1118057,1,1.1779717688671574
VH,1124080,1125073,1,4.24260633075969
WK,1114059,1114059,1,0.0
WK,1101072,1101072,1,0.0
WK,1123074,1123080,1,1.4363165989023383
WK,1114059,1114059,1,0.0
WK,1115052,1115052,1,0.0
VH,1102054,1102073,1,3.7207870629876587
VH,1107071,1123052,1,10.15424868491245
PT,1112052,1122066,1,17.994878645514984
WK,1103072,1103073,1,0.9284050083271757
WK,1117055,1117071,1,1.1510073763267592
PT,1106071,1107059,1,3.478673807489666
VH,1116061,1123064,1,17.209563056231005
VH,1123064,1120066,1,6.140073812416071
PT,1125067,1124052,1,2.0934288455440635
PT,1109072,1105054,1,8.425414528936717
VH,1123064,1122056,1,4.36524399240052
VH,1114069,1113073,1,5.25165658348385
WK,1111066,1111066,1,0.0
WK,1115071,1115071,1,0.0
PT,1121052,1121073,1,4.334175025583206
WK,1119061,1119061,1,0.0
VH,1120065,1120065,1,0.0
VH,1120070,1121069,1,0.9831741417150732
PT,1120072,1121072,1,4.967892578201536
VH,1119073,1117071,1,3.2201656525042397
WK,1104055,1104058,1,1.2765676111688278
PT,1101061,1101072,1,2.008096320703336
PT,1107054,1107070,1,4.191366321960783
WK,1119069,1120068,1,0.7399741428222373
PT,1102070,1105057,1,6.659301824820389
PT,1121072,1103073,1,7.400272796105112
VH,1122066,1123078,1,6.592788697590749
PT,1120054,1117071,1,5.5624886556679884
PT,1115064,1115069,1,0.9423872434968679
WK,1108084,1108084,1,0.0
WK,1111058,1108077,1,3.5701358824899296
PT,1123052,1103051,1,5.853870253238434
VH,1112057,1112051,1,2.494294477344586
WK,1101053,1102052,1,1.1524744831155418
WK,1117054,1117054,1,0.0
PT,1119054,1102052,1,5.810884320372032
WK,1124057,1124061,1,1.0969031752866096
WK,1110051,1109064,1,0.8477021998173889
PT,1116055,1114078,1,9.287050329930375
WK,1109063,1109063,1,0.0
WK,1113070,1113072,1,0.7856320626335674
PT,1122051,1122052,1,0.7162597354338488
VH,1105063,1123064,1,8.075280588604235
WK,1114066,1114066,1,0.0
VH,1119073,1110062,1,19.831088625671818
WK,1110064,1110064,1,0.0
VH,1118058,1118057,1,1.7774747496372978
WK,1122063,1122052,1,3.8973716156906613
VH,1113065,1113064,1,0.8399627606050677
VH,1114066,1114069,1,1.8422204867194834
PT,1109074,1102060,1,10.425796836410655
PT,1117064,1117072,1,0.9800930286947995
WK,1111074,1111066,1,0.8557971082285598
VH,1115051,1115051,1,0.0
VH,1115071,1115054,1,1.2498213095229322
PT,1108071,1109069,1,2.6088653726067856
VH,1114060,1113074,1,1.4752070343268153
PT,1119076,1120054,1,4.680504360965203
VH,1122066,1123059,1,5.240180570170483
PT,1101072,1103074,1,6.139269850316652
WK,1114078,1114077,1,0.5360762358860522
PT,1101061,1107073,1,10.802548927515591
WK,1123072,1123072,1,0.0
VH,1110055,1109071,1,5.344698018933845
WK,1103057,1103073,1,1.5156376481451679
VH,1117071,1119070,1,2.3099210308010014
WK,1103063,1103063,1,0.0
PT,1102057,1112065,1,8.838873211872176
WK,1112052,1112052,1,0.0
VH,1123053,1123064,1,1.5932459287947989
VH,1119054,1123052,1,8.89488546991446
PT,1124075,1123053,1,6.379798962027545
PT,1109069,1104066,1,8.699408627125724
PT,1104068,1116063,1,18.51523444580525
PT,1121073,1123079,1,11.650461836467304
WK,1114070,1114070,1,0.0
PT,1102059,1107055,1,6.986548833803437
WK,1124068,1124069,1,1.0751804349950087
PT,1102059,1109073,1,5.889628788384888
PT,1104073,1123051,1,1.8645297233586926
VH,1119073,1119074,1,0.8825795941404314
WK,1117067,1117072,1,0.7963362678350143
VH,1122059,1122056,1,1.655984714029817
PT,1121073,1122052,1,8.036062458320583
PT,1119076,1101061,1,10.846465136667918
PT,1112051,1113066,1,1.2159996934956172
PT,1101055,1101061,1,3.39336991784333
WK,1125074,1125074,1,0.0
VH,1116067,1116067,1,0.0
WK,1112057,1112057,1,0.0
VH,1120065,1123051,1,6.05882502315906
WK,1103071,1103071,1,0.0
VH,1103073,1103073,1,0.0
PT,1116063,1116054,1,2.9906660393157627
WK,1122055,1122055,1,0.0
PT,1118060,1118055,1,1.1099616157751233
WK,1108083,1108060,1,1.0641243162281908
VH,1123051,1123053,1,1.753652397561627
WK,1124059,1124058,1,1.4004330397112277
VH,1122063,1117052,1,10.218317048540117
WK,1119054,1119054,1,0.0
PT,1106090,1125055,1,8.516583806512594
PT,1101063,1113068,1,6.538088040187328
PT,1124077,1121062,1,12.873453799454932
WK,1114076,1114076,1,0.0
PT,1102052,1112057,1,7.848303803169518
PT,1116061,1108060,1,16.01913788975351
VH,1115071,1115051,1,1.1159846045979473
PT,1123080,1102055,1,11.301517854336854
WK,1108084,1108084,1,0.0
PT,1113072,1113072,1,0.0
PT,1104071,1108082,1,2.704488775948739
WK,1117054,1117071,1,1.9553083990825433
PT,1108060,1108066,1,2.4136533889064142
PT,1113075,1103058,1,2.9024764170439106
WK,1115059,1115059,1,0.0
WK,1108083,1108083,1,0.0
WK,1112073,1112073,1,0.0
VH,1109065,1110061,1,1.628859979530381
WK,1106084,1106084,1,0.0
WK,1109060,1109060,1,0.0
WK,1117055,1117064,1,2.9879250340669796
WK,1116071,1116071,1,0.0
PT,1111072,1106082,1,9.299155526273646
VH,1104065,1104054,1,3.026720406794943
WK,1106082,1106082,1,0.0
PT,1119055,1119056,1,1.1835608964411304
VH,1115070,1115069,1,0.7788284972231984
WK,1118061,1118061,1,0.0
WK,1118052,1118051,1,1.587777419733943
PT,1101057,1119054,1,6.236490779874085
VH,1106083,1106086,1,1.265729276061727
VH,1123078,1123078,1,0.0
WK,1118055,1118054,1,0.7481262828839468
WK,1119074,1119074,1,0.0
WK,1120052,1120054,1,0.8826708533308082
WK,1114070,1114070,1,0.0
WK,1102054,1102054,1,0.0
PT,1108082,1109070,1,4.850350874807473
WK,1117070,1117070,1,0.0
WK,1123078,1123078,1,0.0
PT,1120070,1120053,1,2.852877346353261
WK,1115061,1115059,1,0.8809211139103508
WK,1123052,1123051,1,1.5999588699336704
WK,1115066,1115066,1,0.0
PT,1119073,1119054,1,2.1973760717638458
VH,1119054,1120055,1,3.4033545026972254
PT,1102057,1103073,1,3.8318412581085664
PT,1109072,1110052,1,4.448991434678021
PT,1117056,1117054,1,1.9916059732562046
PT,1102054,1106073,1,8.562800587290559
PT,1102055,1115069,1,11.426555453786403
VH,1101071,1101067,1,0.6260117490554293
PT,1111066,1110054,1,3.246347008202055
WK,1108083,1108083,1,0.0
WK,1124068,1123079,1,5.508009929780039
PT,1108060,1104056,1,3.232523513204544
PT,1120055,1114078,1,6.32030429500635
PT,1123060,1120065,1,7.78978591428444
PT,1117056,1117055,1,1.1767134435023425
VH,1122051,1124077,1,7.8965139570111464
PT,1124060,1124062,1,1.554965806363286
